년,월,역사명,환승역구분,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025,2,신갈역,일반역,112,2872,9945,20027,23179,15445,12102,12206,12074,13245,12716,13857,14447,16650,22079,16150,11317,8826,4779,304,0,0,0,37.286127,127.111311,965545.9299916559,1920869.9143596427,POINT (965545.9299916559 1920869.9143596427)
2025,2,신금호,일반역,33,2899,8012,23906,38331,22887,15541,14800,16670,16472,16397,18182,21145,25571,35295,23765,15307,13626,6285,1991,0,0,0,37.554504,127.020403,957639.0890616253,1950681.2312780006,POINT (957639.0890616253 1950681.2312780006)
2025,2,신길,환승역,587,11052,19612,59543,98079,43055,25803,23975,27290,27110,25148,28482,34728,51983,82562,42269,31651,29910,13524,2996,1,0,0,37.51763,126.914886,948293.657759528,1946643.0344515627,POINT (948293.657759528 1946643.0344515627)
2025,2,신내,일반역,23,1672,6443,15151,17699,6613,5342,5251,5612,6212,5320,7031,6763,10635,14965,9210,5047,4030,2385,769,0,0,0,37.612571,127.104326,965078.8453914558,1957088.9579421827,POINT (965078.8453914558 1957088.9579421827)
2025,2,신논현,환승역,78,5132,27092,65460,122771,130004,84986,76846,84529,91231,93178,99734,116619,153927,199811,136554,91872,89511,39871,8020,637,0,0,37.504444,127.024417,957965.5487247277,1945125.5636588999,POINT (957965.5487247277 1945125.5636588999)
2025,2,신답,일반역,7,1241,2699,6362,11691,4964,3213,2910,3184,3292,3418,4361,5171,6171,11280,7251,3853,3967,1962,551,0,0,0,37.569847,127.047048,960000.7537182604,1952371.7819691114,POINT (960000.7537182604 1952371.7819691114)
2025,2,신당,환승역,157,12788,26812,57730,116624,76543,54368,56440,61586,64613,66334,69909,80655,100348,132538,95075,66473,58284,32758,8550,18,0,0,37.565675,127.0194259,957559.122196659,1951921.0362633383,POINT (957559.122196659 1951921.0362633383)
2025,2,신대방,일반역,245,21946,38727,94806,145682,90972,57135,50451,54313,57620,56039,63743,71838,87884,115116,93424,65681,63953,32607,9183,40,0,0,37.487604,126.913479,948148.5593293507,1943312.5978278755,POINT (948148.5593293507 1943312.5978278755)
2025,2,신대방삼거리,일반역,59,9218,21221,53529,86756,54886,35245,33180,36738,36931,36114,38725,43589,52538,78034,54813,35767,31848,15468,5118,0,0,0,37.499717,126.928218,949459.7366314724,1944648.4461056213,POINT (949459.7366314724 1944648.4461056213)
2025,2,신도림,환승역,3951,37959,72446,185526,268072,165662,124900,127965,137143,148564,148146,162003,180307,235864,316696,204563,144448,128164,66100,21916,2494,0,0,37.508815,126.891222,946196.1294212438,1945678.3276716815,POINT (946196.1294212438 1945678.3276716815)
2025,2,신림,일반역,154,36463,77597,194936,303670,197526,128844,117502,129403,135538,136041,149290,170777,208961,301474,250459,168966,158076,86549,26399,174,0,0,37.484216,126.929573,949569.0858648157,1942927.977471471,POINT (949569.0858648157 1942927.977471471)
2025,2,신목동,일반역,2,2561,7983,24322,25178,13011,9490,9403,10301,9638,9660,9764,12373,15531,21243,15455,9300,8623,4056,1207,82,0,0,37.544167,126.883056,945500.1360024866,1949605.1494868211,POINT (945500.1360024866 1949605.1494868211)
2025,2,신반포,일반역,0,1241,6572,15586,22060,14626,10882,9984,10794,12629,12568,13251,14299,18985,21819,14393,8644,7902,2835,957,0,0,0,37.505933,127.004044,956165.738178124,1945300.053941645,POINT (956165.738178124 1945300.053941645)
2025,2,신방화,일반역,1,5382,13195,30063,37671,21171,16730,15882,18043,18086,17911,18643,20885,25151,34683,27560,17178,14447,6950,2401,0,0,0,37.5675,126.816667,939654.1868133055,1952234.4006958771,POINT (939654.1868133055 1952234.4006958771)
2025,2,신사,일반역,45,4757,20685,49945,115675,142953,83779,68201,71482,79231,82462,86546,97134,133370,180040,118019,72424,68685,26102,5695,1,0,0,37.516438,127.020247,957603.7651922586,1946458.0950235503,POINT (957603.7651922586 1946458.0950235503)
2025,2,신설동,환승역,442,12897,21984,57739,115139,70989,54691,53887,59481,63734,60956,65113,70622,86230,111432,56677,38929,34207,14735,3904,261,0,0,37.576117,127.02471,958031.6388365318,1953077.1503338958,POINT (958031.6388365318 1953077.1503338958)
2025,2,신용산,일반역,7,2335,15935,49307,113000,84523,49033,51454,55505,60236,58336,67547,81405,111828,150676,79167,59080,53104,16865,2542,39,0,0,37.52919,126.96858,953045.8626425508,1947897.3938318784,POINT (953045.8626425508 1947897.3938318784)
2025,2,신원역,일반역,0,344,797,1125,1148,1215,1050,1146,581,694,599,839,694,785,1159,660,568,554,246,24,0,0,0,37.525921,127.372745,988755.8080918607,1947409.678341836,POINT (988755.8080918607 1947409.678341836)
2025,2,신이문역,일반역,1254,8092,15299,33453,41502,24087,19377,19043,20285,20334,19000,23137,25072,27634,36533,27031,17857,15171,7676,1843,0,0,0,37.601829,127.067347,961809.6681391147,1955911.58028641,POINT (961809.6681391147 1955911.58028641)
2025,2,신정(은행정),일반역,91,12019,23837,61451,84135,41748,26381,24426,26491,27093,25748,28552,33801,43253,60842,42846,28142,25794,12578,3619,1,0,0,37.525001,126.856176,943111.0159341063,1947494.6962601985,POINT (943111.0159341063 1947494.6962601985)
2025,2,신정네거리,일반역,102,8380,18290,49941,51774,30498,22925,23252,25235,25059,24515,27384,33054,40658,57472,41865,25127,22086,10862,3208,121,0,0,37.520218,126.852849,942813.3846403724,1946966.0641633002,POINT (942813.3846403724 1946966.0641633002)
2025,2,신촌(지하),일반역,46,7783,27901,66966,124890,123703,97928,102767,115066,129932,122949,126727,142575,173346,200652,137727,109011,103433,51701,10094,50,0,0,37.555153,126.93689,950263.0894985739,1950794.1468528486,POINT (950263.0894985739 1950794.1468528486)
2025,2,신풍,일반역,176,13159,19753,46178,65910,41126,27291,25687,28123,28061,26806,30345,35352,44360,57923,40698,25609,22911,9822,3064,373,0,0,37.500107,126.909806,947832.5419012055,1944701.7608592443,POINT (947832.5419012055 1944701.7608592443)
2025,2,신흥,일반역,2,3859,9318,20382,26702,15868,12087,12445,14174,15483,15319,17600,19956,22087,27131,20529,13659,11329,4855,1485,3,0,0,37.440952,127.14759,968825.8900360749,1938033.6984237798,POINT (968825.8900360749 1938033.6984237798)
2025,2,쌍문,일반역,147,22734,55712,126506,142423,91123,68721,65308,69851,70418,67302,76102,85447,100812,132611,114570,73630,63021,32914,9811,129,0,0,37.648274,127.034381,958925.3045599085,1961078.3831490665,POINT (958925.3045599085 1961078.3831490665)
2025,2,아신역,일반역,2,456,743,1604,1752,1805,1797,1706,1413,1575,1469,1532,2220,1850,1794,1168,1046,999,338,113,0,0,0,37.513954,127.443238,994983.7361964982,1946075.9304046268,POINT (994983.7361964982 1946075.9304046268)
2025,2,아차산(어린이대공원후문),일반역,22,9173,21305,48556,78491,46733,36492,36194,40579,41478,42060,45481,52071,57177,78807,51099,34511,29137,12820,3263,0,0,0,37.552005,127.089609,963750.6010493174,1950375.0438253647,POINT (963750.6010493174 1950375.0438253647)
2025,2,아현,일반역,15,4595,13632,34304,56666,35617,26572,24290,27706,28526,28104,30664,34065,41062,51681,36820,24883,22162,9620,2592,8,0,0,37.557407,126.956079,951959.425935813,1951034.2363532488,POINT (951959.425935813 1951034.2363532488)
2025,2,안국,일반역,11,3315,27329,87695,129576,92398,72849,83867,90539,99894,101367,106188,117251,152685,154986,70851,52470,41215,8653,1499,0,0,0,37.576562,126.98547,954566.9730346311,1953144.7728506722,POINT (954566.9730346311 1953144.7728506722)
2025,2,안암(고대병원앞),일반역,7,2846,9095,22883,47299,43532,33507,30114,34688,36657,37956,37322,42410,54771,51228,31552,24823,28981,14546,4151,85,0,0,37.586261,127.02903,958418.7415484396,1954200.656895825,POINT (958418.7415484396 1954200.656895825)
2025,2,안양역,일반역,246,15220,42109,95865,97075,58104,48485,51882,55374,59271,55363,63918,70580,86737,109996,82950,53136,43988,22490,2254,0,0,1,37.401929,126.922647,948900.8287721516,1933802.5388407388,POINT (948900.8287721516 1933802.5388407388)
2025,2,암사,일반역,87,14344,27346,70965,96330,53870,36265,36956,38633,39108,38258,44419,48753,59244,83128,62516,38568,31461,14395,4406,175,0,0,37.550127,127.127521,967098.5148780438,1950152.7466521515,POINT (967098.5148780438 1950152.7466521515)
2025,2,암사역사공원,일반역,4,2863,9588,28560,34585,18135,12681,11932,12713,12853,12927,13406,17113,22260,29028,20568,13399,10682,5201,1389,0,0,0,37.557167,127.137556,967987.9321906588,1950930.3292896056,POINT (967987.9321906588 1950930.3292896056)
2025,2,압구정,일반역,37,4896,28539,57479,151146,160148,97922,92416,85685,92628,97751,103093,112093,143271,178277,119008,84025,59543,15133,3254,196,0,0,37.526169,127.028502,958338.6829345328,1947534.0033045376,POINT (958338.6829345328 1947534.0033045376)
2025,2,압구정로데오역,일반역,111,3133,14358,29497,73230,102221,61389,50886,50783,54968,58097,63555,74982,96721,120418,85264,60479,41724,11960,1296,0,0,0,37.527385,127.040555,959404.3447227894,1947663.6409880233,POINT (959404.3447227894 1947663.6409880233)
2025,2,애오개,일반역,77,2770,9720,25091,42869,22914,15268,15187,15651,17074,15638,17576,19465,25741,36096,20948,13679,12314,5230,1868,243,0,0,37.553592,126.956733,952014.7431844656,1950610.6471817596,POINT (952014.7431844656 1950610.6471817596)
2025,2,야당역,일반역,40,5405,16301,30834,30445,20370,16220,17152,19739,19110,20793,21138,26124,33333,44275,34752,21956,22738,12115,3156,0,0,0,37.712749,126.761535,934912.2080966992,1968386.2692765305,POINT (934912.2080966992 1968386.2692765305)
2025,2,야탑역,일반역,162,9852,32254,86761,142142,90589,67049,65296,70262,73492,71887,79876,86735,113489,143649,89115,61090,50945,20052,2502,0,0,0,37.41132,127.128661,967138.4801754515,1934752.6985596458,POINT (967138.4801754515 1934752.6985596458)
2025,2,약수,환승역,92,7901,17522,41286,85499,58486,40873,39735,42549,43782,45234,47890,53538,67526,90839,55850,40045,36566,16358,4617,393,0,0,37.554554,127.010858,956796.0404680107,1950691.1227865175,POINT (956796.0404680107 1950691.1227865175)
2025,2,양수역,일반역,2,966,2145,6120,5952,6307,5959,6071,5801,6808,5579,7015,6676,7043,6192,5181,3910,3195,1771,305,0,0,0,37.545998,127.328948,984889.9746120438,1949643.22633259,POINT (984889.9746120438 1949643.22633259)
2025,2,양원역,일반역,79,2919,5373,15574,15102,8598,7164,6734,7378,7461,6566,7933,8520,10550,12938,11007,6173,4700,2636,133,0,0,0,36.963729,129.091321,1141661.800416557,1886216.7988369975,POINT (1141661.800416557 1886216.7988369975)
2025,2,양재(서초구청),환승역,30,7531,49197,134949,261590,144729,81551,75565,77958,87334,85647,93805,111463,186335,258989,134450,91767,81794,23718,4566,12,0,0,37.48458,127.03423,958821.9719042808,1942917.444072429,POINT (958821.9719042808 1942917.444072429)
2025,2,양정역,일반역,102,267,1099,2106,2493,1370,1108,1038,1098,1127,1189,1510,1656,2146,2618,976,500,547,239,45,0,0,0,37.604269,127.194602,973043.3957767567,1956138.1411091604,POINT (973043.3957767567 1956138.1411091604)
2025,2,양주역,일반역,1917,6352,14185,34955,28886,21744,18806,18620,19466,19475,18319,18680,20142,26983,31941,24612,16587,12542,5611,2368,0,0,0,37.774281,127.044719,959905.2311249019,1975054.0699211517,POINT (959905.2311249019 1975054.0699211517)
2025,2,양천구청,일반역,44,5306,13128,33886,36345,20571,15369,15055,17636,17276,15751,18030,21529,27682,37384,27662,16972,14912,7666,2449,17,0,0,37.5123294,126.865593,943933.640616602,1946083.1946603644,POINT (943933.640616602 1946083.1946603644)
2025,2,양천향교,일반역,2,5281,17815,46148,75999,31984,19968,19152,21603,22829,20778,23788,29601,42445,64149,38067,23918,21865,11035,2711,189,0,0,37.568333,126.841389,941838.0842149963,1952311.229563417,POINT (941838.0842149963 1952311.229563417)
2025,2,양평,일반역,73,5169,14573,42976,81702,35877,26256,24629,26381,25678,27000,26493,30263,44810,69868,33073,26222,20640,10166,2897,0,0,0,37.525614,126.886177,945762.4075913933,1947544.9831577549,POINT (945762.4075913933 1947544.9831577549)
2025,2,어린이대공원(세종대),일반역,16,3521,13401,31310,75455,55540,35473,31945,37726,39697,37082,40863,47489,59661,70498,44105,31047,30315,16257,4092,3,0,0,37.547962,127.07465,962427.2528903809,1949932.3691778176,POINT (962427.2528903809 1949932.3691778176)
2025,2,언주,일반역,0,2143,10134,30084,81656,62605,32551,24563,24601,28728,29446,29753,35218,57975,77622,41693,24429,20520,6588,1849,73,0,0,37.507287,127.033868,958802.4435328647,1945436.7971045265,POINT (958802.4435328647 1945436.7971045265)
2025,2,여의나루,일반역,11,2124,11666,46615,83500,33431,23110,23876,25713,29204,31964,35612,40066,68077,82037,37207,30983,18978,4553,968,0,0,0,37.527045,126.932807,949883.6428626828,1947677.8778646786,POINT (949883.6428626828 1947677.8778646786)
2025,2,여의도,환승역,31,11044,56406,325942,423620,186191,99963,111215,110758,128184,126899,140616,170985,369549,409586,190040,148480,112342,25894,6042,291,0,0,37.521678,126.924318,949129.9163308308,1947086.9954588814,POINT (949129.9163308308 1947086.9954588814)
2025,2,역곡역,일반역,746,28335,49028,113376,120053,75882,55411,52653,59703,59247,56777,63345,79509,94046,132525,100248,61299,55593,27148,3085,0,0,0,37.48514,126.811622,939141.7783331152,1943100.2038551767,POINT (939141.7783331152 1943100.2038551767)
2025,2,역삼,일반역,20,9855,49690,167451,385972,318371,143946,95960,97883,111219,107746,119877,142356,267315,330661,194272,112412,99042,30001,6407,0,0,0,37.500658,127.03643,959025.2560843565,1944700.2329723185,POINT (959025.2560843565 1944700.2329723185)
2025,2,역촌,일반역,2,2257,7882,17030,22790,12087,8987,9808,10295,11128,10199,10715,12469,15494,21477,16460,9857,9287,4755,1356,0,0,0,37.60605,126.922764,949050.0910642303,1956448.5142169762,POINT (949050.0910642303 1956448.5142169762)
2025,2,연신내,환승역,247,24042,54222,126920,169848,110460,85872,86124,93237,95508,94715,104964,117249,133603,177705,139478,91506,80768,40116,12317,19,0,0,37.619295,126.920959,948899.8348851276,1957918.9779995151,POINT (948899.8348851276 1957918.9779995151)
2025,2,연천역,일반역,3,143,734,1436,5445,3345,3244,3986,4633,4611,4467,3900,3614,3096,3175,1957,1242,661,404,238,8,0,0,38.100485,127.07368,962621.2907285324,2011234.9229359666,POINT (962621.2907285324 2011234.9229359666)
2025,2,염창,일반역,16,12325,29514,83182,101233,55876,37450,34841,37960,37699,36662,41110,47347,66864,95035,72598,46859,40885,20212,6304,245,0,0,37.546944,126.874722,944765.9650181652,1949918.107916261,POINT (944765.9650181652 1949918.107916261)
2025,2,영등포역,일반역,3067,17912,34256,87369,171967,118367,103081,116577,131094,139952,132043,153229,168638,192205,251415,152008,122681,94802,33409,3784,0,0,0,37.515756,126.907411,947631.7786425631,1946439.2590963165,POINT (947631.7786425631 1946439.2590963165)
2025,2,영등포구청,환승역,49,8883,29796,89374,207139,96359,58838,57545,62260,68622,66763,71083,80941,116504,195469,92922,62955,56540,24564,6635,63,0,0,37.525766,126.896627,946685.8900102131,1947555.8722485788,POINT (946685.8900102131 1947555.8722485788)
2025,2,영등포시장,일반역,22,3320,10821,39066,80986,41805,27839,28410,35146,38135,34678,35527,41001,53730,80475,40543,26076,22926,9929,2065,0,0,0,37.52276,126.905143,947436.2628240443,1947217.5796786968,POINT (947436.2628240443 1947217.5796786968)
2025,2,영종,일반역,6,3278,11782,18072,15041,11106,10759,11948,11116,10043,10585,13133,13982,14430,19581,15995,10497,10813,7953,2554,0,0,0,37.51209814,126.5242471,913765.957745857,1946315.676168914,POINT (913765.957745857 1946315.676168914)
2025,2,영통역,일반역,89,4424,11673,25649,38401,26398,20350,19705,22862,24645,24067,26368,28556,41145,48667,31439,23973,22740,10391,567,0,0,0,37.251521,127.071341,961985.5091102953,1917046.0643678473,POINT (961985.5091102953 1917046.0643678473)
2025,2,오금,환승역,31,5876,15779,45182,69063,33740,22154,20053,22777,22922,22208,24143,29361,41599,55802,30314,20571,17681,8736,2895,1,0,0,37.502288,127.128344,967150.2408287843,1944845.0211835566,POINT (967150.2408287843 1944845.0211835566)
2025,2,오류동역,일반역,407,12326,19793,47520,51595,35341,26590,26494,28995,29013,27140,30558,33342,37630,51832,42092,27033,22188,11190,1308,0,0,0,37.4944,126.844551,942060.1573795525,1944106.7713354824,POINT (942060.1573795525 1944106.7713354824)
2025,2,오리역,일반역,664,3565,21445,40843,60624,34020,25121,25418,27291,27003,26378,30076,33291,43052,54915,31314,22709,19327,7928,1563,0,0,0,37.339832,127.108985,965364.3959583857,1926828.7870531124,POINT (965364.3959583857 1926828.7870531124)
2025,2,오목교(목동운동장앞),일반역,0,6317,21835,70492,111999,74375,51895,53302,57252,60838,61049,66498,75041,98779,133290,80973,61363,51463,17792,3851,0,0,0,37.524557,126.875049,944778.3448133146,1947434.1894020373,POINT (944778.3448133146 1947434.1894020373)
2025,2,오빈역,일반역,3,279,613,996,983,1042,1160,893,898,797,791,787,1053,1313,1312,520,474,526,164,54,0,0,0,37.506061,127.474053,997706.7281195753,1945199.0616876208,POINT (997706.7281195753 1945199.0616876208)
2025,2,오산역,일반역,263,7806,22054,44658,39459,27562,26701,26090,29055,28659,28208,31323,37621,44858,50490,36696,27091,20874,9006,768,0,0,0,37.145472,127.066708,961520.851204988,1905283.088623136,POINT (961520.851204988 1905283.088623136)
2025,2,오산대역,일반역,232,3838,8658,15231,14905,8523,7650,7351,7462,8639,8127,8017,10442,14270,19331,13127,8441,7800,3737,375,0,0,0,37.169401,127.063081,961210.9755958166,1907939.1791582836,POINT (961210.9755958166 1907939.1791582836)
2025,2,옥수,환승역,127,3281,11631,26554,42248,30290,22199,22906,24137,25543,25663,28028,31428,39615,48402,34177,23469,20457,7633,1869,1,0,0,37.541653,127.017303,957357.9563476443,1949256.884137731,POINT (957357.9563476443 1949256.884137731)
2025,2,온수(성공회대입구),환승역,191,15216,30131,74006,86541,45237,32642,31233,36743,34212,33300,36523,42010,53413,75876,52129,34036,29360,15183,5018,792,0,0,37.492059,126.823294,940179.2088660647,1943860.3473393628,POINT (940179.2088660647 1943860.3473393628)
2025,2,올림픽공원(한국체대),일반역,11,4470,18023,35947,52668,36650,31075,32090,37654,43879,44499,49600,48629,53221,65337,42100,48302,41305,12495,2877,45,0,0,37.516217,127.130957,967387.2589722864,1946389.4431814542,POINT (967387.2589722864 1946389.4431814542)
