NODE_ID,ARS_ID,정류소명,정류소타입,X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM)
121000155,22231,내방역,일반차로,126.9940948938,37.4866230686,955274.8820769156,1943162.41954263
121000156,22232,방배1동주민센터.방배아크로타워,일반차로,126.9961463518,37.4834494617,955454.3605002784,1942809.3559248897
121000157,22233,지하철2호선방배역,가로변시간,126.9967155632,37.481350238,955503.4398465528,1942576.191683731
121000158,22234,서울교통공사사당별관,일반차로,126.9861651981,37.4767111473,954567.842198838,1942066.553329112
121000159,22235,종로교회,일반차로,126.9890955981,37.4786416232,954828.1056515034,1942279.3170417948
121000160,22236,대우효령아파트,일반차로,126.9933660869,37.4802035565,955206.61823934,1942450.5631032428
121000161,22237,이수중학교,일반차로,126.9930505516,37.4809100052,955179.142382132,1942529.089089172
121000162,22238,방배브라운가아파트,일반차로,126.9910193885,37.4840628359,955001.4510707424,1942879.8438569657
121000166,22242,사당역3번출구,가로변시간,126.9820179252,37.4750794918,954200.1509892932,1941887.5409778384
121000168,22244,경남임광아파트,일반차로,127.0006312978,37.4772016189,955847.200514824,1942114.086633964
121000169,22245,방배그랑자이아파트,일반차로,127.000279812,37.4772529436,955816.1531239076,1942119.945632918
121000170,22246,서울지방법무사회,일반차로,126.998755084,37.4800397349,955682.9858948084,1942429.8381296184
121000171,22247,현대멤피스2차아파트,일반차로,126.998445273,37.4798144548,955655.4609838048,1942404.9906564744
121000173,22249,방배역.백석예술대학교,가로변시간,126.9967608013,37.4810371386,955507.2538246452,1942541.433990842
121000174,22250,방배동대우효령아파트앞,일반차로,126.9940942526,37.4801667639,955270.976574581,1942446.1350484416
121000175,22251,종로교회앞,일반차로,126.9887157676,37.4780946163,954794.192976928,1942218.8125239655
121000176,22252,서울교통공사,일반차로,126.9864140138,37.4763264038,954589.609293742,1942023.7485714392
121000177,22253,방배동래미안아트힐.국립국악원,일반차로,127.0063000295,37.4775028061,956348.5925559206,1942144.858407929
121000179,22255,성뒤마을.교육연수원,일반차로,126.994632951,37.4737471951,955314.782966414,1941733.670876762
121900001,22256,방배동래미안타워,일반차로,126.990586349,37.4746741807,954957.5309700395,1941838.4415563063
121000181,22257,대항병원,일반차로,126.9871072248,37.4756416406,954650.4884715416,1941947.444577784
121000183,22259,방배동래미안타워.동덕여중고,일반차로,126.9906564963,37.4742876115,954963.5014875968,1941795.52073916
121000187,22263,뒷벌어린이공원.래미안원페를라,일반차로,126.987153,37.490238,954663.3565755548,1943566.7935198809
121000188,22264,방배동고개,일반차로,126.9893092646,37.4867535988,954851.878703726,1943179.1852915173
121900008,22267,예술의전당,마을버스,127.0133439181,37.4804147333,956973.064784184,1942464.6751761104
121000192,22268,방배열린문화센터(방배4동주민센터),일반차로,126.9920624118,37.4905049074,955097.5206190728,1943594.0521025895
121000194,22270,양재역.양재1동민원분소,가로변시간,127.0374188123,37.484769125,959103.9947250128,1942937.036305216
121000195,22271,양재노인종합복지관,일반차로,127.0421051056,37.4833239776,959517.5244093068,1942774.681620732
121000196,22272,블랙야크양재사옥,일반차로,127.0411738713,37.4801407005,959433.4725649856,1942421.91938642
121000197,22273,현대빌라.에코나우,일반차로,127.0356382501,37.4761397871,958941.8559366968,1941980.4446175373
121000199,22275,우성아파트.양재초등학교,일반차로,127.0318295981,37.4745861729,958604.2419735098,1941809.7491997136
121000201,22277,코오롱아파트.양재1동주민센터,일반차로,127.0281898414,37.4723552457,958281.1717556792,1941563.8493517344
121000202,22278,우면코오롱아파트,일반차로,127.0280952447,37.4720372808,958272.6304264966,1941528.6152479127
121000203,22279,우면주공아파트.우면한라아파트,일반차로,127.0256888887,37.4707123,958059.1109182124,1941382.6866950667
121000204,22280,우면주공아파트.양재1동주민센터,일반차로,127.0261417924,37.4707830522,958099.1985941764,1941390.3345657107
