year_month,년,월,분기,역사명,환승역구분,승차총승객수,하차총승객수,총승하차승객수,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025-11,2025,11,Q4,한성백제,일반역,113015,93411,206426,37.516369,127.116211,966084.2023281517,1946411.5202988288,POINT (966084.2023281517 1946411.5202988288)
2025-11,2025,11,Q4,한양대,일반역,405050,438545,843595,37.555758,127.0436594,959693.9221033666,1950810.1293984829,POINT (959693.9221033666 1950810.1293984829)
2025-11,2025,11,Q4,한티역,일반역,468040,493206,961246,37.496208,127.052883,960477.1919048628,1944199.498384865,POINT (960477.1919048628 1944199.498384865)
2025-11,2025,11,Q4,합정,환승역,1391155,1484079,2875234,37.550025,126.914557,948286.9578445771,1950237.2716897617,POINT (948286.9578445771 1950237.2716897617)
2025-11,2025,11,Q4,행당,일반역,236719,211715,448434,37.557297,127.029482,958442.557138388,1950987.046996549,POINT (958442.557138388 1950987.046996549)
2025-11,2025,11,Q4,행신역,일반역,226861,228473,455334,37.612125,126.834063,941225.5667366055,1957174.348680148,POINT (941225.5667366055 1957174.348680148)
2025-11,2025,11,Q4,혜화,일반역,1217684,1210147,2427831,37.582116,127.001929,956023.5800728003,1953753.130714649,POINT (956023.5800728003 1953753.130714649)
2025-11,2025,11,Q4,홍대입구,환승역,2867521,3019906,5887427,37.556748,126.923643,949094.1179820655,1950978.196258571,POINT (949094.1179820655 1950978.196258571)
2025-11,2025,11,Q4,홍제,일반역,556566,526559,1083125,37.588851,126.944092,950921.3331351083,1954528.996833168,POINT (950921.3331351083 1954528.996833168)
2025-11,2025,11,Q4,화계,일반역,111895,105194,217089,37.63428,127.0175,957428.1490194267,1959533.3265824947,POINT (957428.1490194267 1959533.3265824947)
2025-11,2025,11,Q4,화곡,일반역,843253,785441,1628694,37.541585,126.840436,941733.1007972632,1949344.2473423171,POINT (941733.1007972632 1949344.2473423171)
2025-11,2025,11,Q4,화랑대(서울여대입구),일반역,357359,296436,653795,37.619875,127.084106,963297.8633868536,1957907.0183287966,POINT (963297.8633868536 1957907.0183287966)
2025-11,2025,11,Q4,화서역,일반역,353592,345621,699213,37.28399,126.989581,954754.2237476299,1920684.1261145724,POINT (954754.2237476299 1920684.1261145724)
2025-11,2025,11,Q4,회기역,환승역,881095,837274,1718369,37.589602,127.057936,960972.5683971263,1954558.9213781115,POINT (960972.5683971263 1954558.9213781115)
2025-11,2025,11,Q4,회룡역,환승역,399131,391057,790188,37.724037,127.047319,960107.2401165401,1969478.4764638825,POINT (960107.2401165401 1969478.4764638825)
2025-11,2025,11,Q4,회현(남대문시장),일반역,872140,920246,1792386,37.558698,126.978346,953926.9169377633,1951166.3183090081,POINT (953926.9169377633 1951166.3183090081)
2025-11,2025,11,Q4,효창공원앞,환승역,338654,331581,670235,37.539279,126.961348,952413.2784681328,1949020.3485408553,POINT (952413.2784681328 1949020.3485408553)
2025-11,2025,11,Q4,흑석(중앙대입구),일반역,302207,305184,607391,37.508889,126.963611,952593.976583269,1945647.6065191687,POINT (952593.976583269 1945647.6065191687)
2025-12,2025,12,Q4,4.19민주묘지,일반역,106588,101491,208079,37.64954,127.01371,957102.5243733915,1961228.0940842964,POINT (957102.5243733915 1961228.0940842964)
2025-12,2025,12,Q4,가능역,일반역,197061,189735,386796,37.748362,127.044251,959850.0082811359,1972178.5976392387,POINT (959850.0082811359 1972178.5976392387)
2025-12,2025,12,Q4,가락시장,환승역,578752,603179,1181931,37.492318,127.1177,966204.9475942984,1943742.685595979,POINT (966204.9475942984 1943742.685595979)
2025-12,2025,12,Q4,가산디지털단지,환승역,1708477,1783721,3492198,37.480376,126.882704,945422.6081266935,1942528.0895484856,POINT (945422.6081266935 1942528.0895484856)
2025-12,2025,12,Q4,가양,일반역,678008,664551,1342559,37.561111,126.855078,943041.474068909,1951501.5949794117,POINT (943041.474068909 1951501.5949794117)
2025-12,2025,12,Q4,가오리,일반역,133054,132700,265754,37.64162,127.01681,957371.4626228614,1960347.985374767,POINT (957371.4626228614 1960347.985374767)
2025-12,2025,12,Q4,가좌역,일반역,182785,177867,360652,37.568611,126.914841,948324.8820985131,1952299.1441089737,POINT (948324.8820985131 1952299.1441089737)
2025-12,2025,12,Q4,가천대역,일반역,307347,307331,614678,37.448784,127.126677,966979.3662475476,1938909.720828672,POINT (966979.3662475476 1938909.720828672)
2025-12,2025,12,Q4,가평역,일반역,56620,55480,112100,37.814515,127.510693,1000941.1765195474,1979420.4328620317,POINT (1000941.1765195474 1979420.4328620317)
2025-12,2025,12,Q4,간석역,일반역,176353,166359,342712,37.464689,126.693408,928671.0954612234,1940914.2465521134,POINT (928671.0954612234 1940914.2465521134)
2025-12,2025,12,Q4,갈매역,일반역,83552,73640,157192,37.634135,127.114803,966013.3407516405,1959477.5433543709,POINT (966013.3407516405 1959477.5433543709)
2025-12,2025,12,Q4,강남,환승역,2542600,2496743,5039343,37.49805,127.02795,958274.257106611,1944414.617740294,POINT (958274.257106611 1944414.617740294)
2025-12,2025,12,Q4,강남구청,환승역,773925,875927,1649852,37.517185,127.04122,959457.5841158917,1946531.725492398,POINT (959457.5841158917 1946531.725492398)
2025-12,2025,12,Q4,강동,일반역,588019,567561,1155580,37.53581,127.13249,967531.2253576679,1948562.6333189053,POINT (967531.2253576679 1948562.6333189053)
2025-12,2025,12,Q4,강동구청,일반역,332195,340270,672465,37.530348,127.120461,966466.0377385821,1947960.8788988332,POINT (966466.0377385821 1947960.8788988332)
2025-12,2025,12,Q4,강매역,일반역,97737,82666,180403,37.612396,126.844537,942150.2040391938,1957197.9090317944,POINT (942150.2040391938 1957197.9090317944)
2025-12,2025,12,Q4,강변(동서울터미널),일반역,882947,809150,1692097,37.535161,127.094684,964190.8165949243,1948504.3551141364,POINT (964190.8165949243 1948504.3551141364)
2025-12,2025,12,Q4,강일,일반역,188692,175275,363967,37.557521,127.176018,971385.1489313104,1950957.199478635,POINT (971385.1489313104 1950957.199478635)
2025-12,2025,12,Q4,강촌역,일반역,11514,11584,23098,37.805728,127.634054,1011800.5665691382,1978453.9367954032,POINT (1011800.5665691382 1978453.9367954032)
2025-12,2025,12,Q4,개롱,일반역,200197,206063,406260,37.498097,127.134817,967720.5713082982,1944377.8183655378,POINT (967720.5713082982 1944377.8183655378)
2025-12,2025,12,Q4,개봉역,일반역,693051,677312,1370363,37.494698,126.858504,943293.8021730053,1944131.335272816,POINT (943293.8021730053 1944131.335272816)
2025-12,2025,12,Q4,개포동역,일반역,136492,139790,276282,37.489112,127.066027,961635.4293459235,1943406.8064291256,POINT (961635.4293459235 1943406.8064291256)
2025-12,2025,12,Q4,개화,일반역,74291,51284,125575,37.578611,126.798333,938044.2782779207,1953479.0555046464,POINT (938044.2782779207 1953479.0555046464)
2025-12,2025,12,Q4,개화산,일반역,188860,181175,370035,37.572458,126.806838,938790.224991624,1952790.8287688673,POINT (938790.224991624 1952790.8287688673)
2025-12,2025,12,Q4,거여,일반역,312330,305265,617595,37.493208,127.143983,968528.7279515759,1943832.3133632632,POINT (968528.7279515759 1943832.3133632632)
2025-12,2025,12,Q4,건대입구,환승역,1722072,1797602,3519674,37.540408,127.069231,961944.7304597475,1949096.4755224376,POINT (961944.7304597475 1949096.4755224376)
2025-12,2025,12,Q4,검암,환승역,188584,186631,375215,37.56915547,126.6735357,927015.5280348624,1952519.6156210408,POINT (927015.5280348624 1952519.6156210408)
2025-12,2025,12,Q4,경복궁(정부서울청사),일반역,814015,820909,1634924,37.575844,126.973576,953516.2782926572,1953070.932288911,POINT (953516.2782926572 1953070.932288911)
2025-12,2025,12,Q4,경찰병원,일반역,226808,226164,452972,37.495754,127.124198,966780.8903153058,1944121.5732353157,POINT (966780.8903153058 1944121.5732353157)
2025-12,2025,12,Q4,계양,환승역,281790,279870,561660,37.57160721,126.736023,932536.0366957842,1952744.9264885292,POINT (932536.0366957842 1952744.9264885292)
2025-12,2025,12,Q4,고덕,일반역,325700,315774,641474,37.555002,127.154214,969458.3344946295,1950684.5921660517,POINT (969458.3344946295 1950684.5921660517)
2025-12,2025,12,Q4,고려대(종암),일반역,276896,264349,541245,37.59034,127.03626,959059.3056998377,1954650.0265733027,POINT (959059.3056998377 1954650.0265733027)
2025-12,2025,12,Q4,고속터미널,환승역,2823382,2849503,5672885,37.504953,127.004916,956242.2369752744,1945190.9231607118,POINT (956242.2369752744 1945190.9231607118)
2025-12,2025,12,Q4,곡산역,환승역,16999,17804,34803,37.645729,126.801877,938412.5881392695,1960923.256663994,POINT (938412.5881392695 1960923.256663994)
2025-12,2025,12,Q4,공덕,환승역,1263753,1270520,2534273,37.544005,126.951058,951507.2716878421,1949549.9306792212,POINT (951507.2716878421 1949549.9306792212)
2025-12,2025,12,Q4,공릉(서울과학기술대),일반역,387603,380351,767954,37.625642,127.072969,962317.9432771656,1958551.2556369859,POINT (962317.9432771656 1958551.2556369859)
2025-12,2025,12,Q4,공항시장,일반역,86281,92840,179121,37.563611,126.810278,939086.7941066122,1951807.0539922772,POINT (939086.7941066122 1951807.0539922772)
2025-12,2025,12,Q4,공항화물청사,일반역,57898,66267,124165,37.45902611,126.4774333,909564.6270253193,1940471.4325340868,POINT (909564.6270253193 1940471.4325340868)
2025-12,2025,12,Q4,관악산,일반역,89111,85305,174416,37.46916896,126.944954837,950919.151024725,1941250.476930478,POINT (950919.151024725 1941250.476930478)
2025-12,2025,12,Q4,관악역,일반역,218746,212165,430911,37.419578,126.908476,947658.8807987297,1935768.3346283443,POINT (947658.8807987297 1935768.3346283443)
2025-12,2025,12,Q4,광나루(장신대),일반역,350236,336586,686822,37.545301,127.103478,964972.5031594856,1949626.015933655,POINT (964972.5031594856 1949626.015933655)
2025-12,2025,12,Q4,광명사거리,일반역,681108,676467,1357575,37.47927,126.854854,942959.4205747001,1942421.8927783035,POINT (942959.4205747001 1942421.8927783035)
2025-12,2025,12,Q4,광명역,일반역,120968,100779,221747,37.415995,126.884523,945536.7790030907,1935384.3928071363,POINT (945536.7790030907 1935384.3928071363)
2025-12,2025,12,Q4,광운대역,환승역,260846,250668,511514,37.623635,127.061975,961346.7670109139,1958333.0585097682,POINT (961346.7670109139 1958333.0585097682)
2025-12,2025,12,Q4,광화문(세종문화회관),일반역,1199608,1262641,2462249,37.571645,126.976568,953777.8812948661,1952603.5971727937,POINT (953777.8812948661 1952603.5971727937)
2025-12,2025,12,Q4,광흥창(서강),일반역,294582,282318,576900,37.547464,126.931971,949823.458643276,1949943.7047382293,POINT (949823.458643276 1949943.7047382293)
2025-12,2025,12,Q4,교대(법원·검찰청),환승역,1457075,1418572,2875647,37.493957,127.014431,957076.927150371,1943966.604679916,POINT (957076.927150371 1943966.604679916)
2025-12,2025,12,Q4,구로디지털단지,일반역,1744970,1724161,3469131,37.4852931,126.901456,947084.0249317433,1943062.9073694916,POINT (947084.0249317433 1943062.9073694916)
2025-12,2025,12,Q4,구로역,일반역,534068,545105,1079173,37.503178,126.882037,945380.2429665604,1945058.225486776,POINT (945380.2429665604 1945058.225486776)
2025-12,2025,12,Q4,구룡역,일반역,110283,107260,217543,37.486985,127.059496,961056.9613971099,1943173.5116779513,POINT (961056.9613971099 1943173.5116779513)
2025-12,2025,12,Q4,구리역,환승역,237971,258048,496019,37.60326,127.143373,968521.1199435267,1956042.1385439895,POINT (968521.1199435267 1956042.1385439895)
2025-12,2025,12,Q4,구반포,일반역,62018,55554,117572,37.501389,126.987222,954676.1960516898,1944803.8937742102,POINT (954676.1960516898 1944803.8937742102)
2025-12,2025,12,Q4,구산,일반역,251708,197541,449249,37.611196,126.9172519,948567.1034308287,1957022.4487035037,POINT (948567.1034308287 1957022.4487035037)
2025-12,2025,12,Q4,구성역,환승역,233317,237053,470370,37.299013,127.105664,965051.3293246276,1922301.5521748532,POINT (965051.3293246276 1922301.5521748532)
2025-12,2025,12,Q4,구의(광진구청),일반역,882652,869697,1752349,37.537157,127.0862124,963443.3319101707,1948729.0590267894,POINT (963443.3319101707 1948729.0590267894)
2025-12,2025,12,Q4,구일역,일반역,259703,285347,545050,37.495973,126.869201,944240.3408803697,1944266.3985323645,POINT (944240.3408803697 1944266.3985323645)
2025-12,2025,12,Q4,구파발,일반역,690092,669326,1359418,37.636612,126.918827,948723.5834779643,1959841.4017480116,POINT (948723.5834779643 1959841.4017480116)
2025-12,2025,12,Q4,국수역,일반역,22285,21911,44196,37.516171,127.399402,991110.0520636609,1946325.1304893375,POINT (991110.0520636609 1946325.1304893375)
2025-12,2025,12,Q4,국회의사당,일반역,535810,538485,1074295,37.528611,126.9175,948532.2023824959,1947859.8833020036,POINT (948532.2023824959 1947859.8833020036)
2025-12,2025,12,Q4,군자(능동),환승역,863543,805579,1669122,37.557102,127.079559,962865.4204631733,1950944.450492397,POINT (962865.4204631733 1950944.450492397)
2025-12,2025,12,Q4,군포역,일반역,198051,193816,391867,37.353732,126.948517,951159.2520198046,1928441.780675334,POINT (951159.2520198046 1928441.780675334)
2025-12,2025,12,Q4,굴봉산역,일반역,2811,3443,6254,37.832086,127.557732,1005080.2510513392,1981371.4291437056,POINT (1005080.2510513392 1981371.4291437056)
2025-12,2025,12,Q4,굽은다리(강동구민회관앞),일반역,319869,305817,625686,37.545442,127.142844,968450.0426197192,1949627.7211102396,POINT (968450.0426197192 1949627.7211102396)
2025-12,2025,12,Q4,금곡역,일반역,49501,47514,97015,37.637414,127.207931,974231.3537937494,1959811.679571575,POINT (974231.3537937494 1959811.679571575)
2025-12,2025,12,Q4,금릉역,일반역,155616,150657,306273,37.751295,126.765401,935286.5165696298,1972660.2424555323,POINT (935286.5165696298 1972660.2424555323)
2025-12,2025,12,Q4,금정역,환승역,865167,884241,1749408,37.371957,126.943411,950718.9677948282,1930466.3418314767,POINT (950718.9677948282 1930466.3418314767)
2025-12,2025,12,Q4,금천구청역,일반역,325092,332500,657592,37.45576,126.894344,946434.1912570671,1939790.4167241277,POINT (946434.1912570671 1939790.4167241277)
2025-12,2025,12,Q4,금촌역,일반역,203264,196503,399767,37.766106,126.774515,936102.1545200474,1974297.2558054193,POINT (936102.1545200474 1974297.2558054193)
2025-12,2025,12,Q4,금호,일반역,251499,236495,487994,37.548269,127.015785,957227.633771583,1949991.5825828626,POINT (957227.633771583 1949991.5825828626)
2025-12,2025,12,Q4,기흥역,환승역,323258,299201,622459,37.275657,127.115944,965951.8927307096,1919706.7033108969,POINT (965951.8927307096 1919706.7033108969)
2025-12,2025,12,Q4,길동,일반역,284440,290832,575272,37.538022,127.140085,968203.1700173328,1948805.4460567012,POINT (968203.1700173328 1948805.4460567012)
2025-12,2025,12,Q4,길음,일반역,664095,660306,1324401,37.603387,127.025053,958077.2249550975,1956102.4759837424,POINT (958077.2249550975 1956102.4759837424)
2025-12,2025,12,Q4,김유정역,일반역,10872,11062,21934,37.818475,127.714302,1018861.437773294,1979881.3639227664,POINT (1018861.437773294 1979881.3639227664)
2025-12,2025,12,Q4,김포공항,환승역,1090028,1000597,2090625,37.56217,126.801273,938290.3134163136,1951653.0557510094,POINT (938290.3134163136 1951653.0557510094)
2025-12,2025,12,Q4,까치산,환승역,854730,822269,1676999,37.53221,126.846466,942258.577690231,1948300.4162491073,POINT (942258.577690231 1948300.4162491073)
2025-12,2025,12,Q4,낙성대(강감찬),일반역,861370,832296,1693666,37.47713,126.963583,952571.4229974636,1942124.1570280914,POINT (952571.4229974636 1942124.1570280914)
2025-12,2025,12,Q4,남구로,일반역,441284,467450,908734,37.486181,126.887372,945839.517803649,1943169.4238367942,POINT (945839.517803649 1943169.4238367942)
2025-12,2025,12,Q4,남부터미널(예술의전당),일반역,978400,978256,1956656,37.48494,127.016289,957236.0304741138,1942965.38169992,POINT (957236.0304741138 1942965.38169992)
2025-12,2025,12,Q4,남성,일반역,346520,332153,678673,37.484688,126.971108,953241.4786854064,1942958.9045585645,POINT (953241.4786854064 1942958.9045585645)
2025-12,2025,12,Q4,남영역,일반역,294288,309952,604240,37.540597,126.971171,953281.9113197704,1949161.6477183658,POINT (953281.9113197704 1949161.6477183658)
2025-12,2025,12,Q4,남위례,일반역,237270,232161,469431,37.462839,127.139047,968079.4778264095,1940464.7530091791,POINT (968079.4778264095 1940464.7530091791)
2025-12,2025,12,Q4,남춘천역,일반역,96577,96408,192985,37.864071,127.723761,1019681.8368403252,1984942.159156186,POINT (1019681.8368403252 1984942.159156186)
2025-12,2025,12,Q4,남태령,일반역,44709,36925,81634,37.464339,126.989081,954818.2065321176,1940692.5443602798,POINT (954818.2065321176 1940692.5443602798)
2025-12,2025,12,Q4,남한산성입구(성남법원·검찰청),일반역,400304,361844,762148,37.451568,127.159845,969914.2194238548,1939207.4769923133,POINT (969914.2194238548 1939207.4769923133)
2025-12,2025,12,Q4,내방,일반역,445114,447841,892955,37.48764,126.993541,955226.5210712313,1943275.5047895527,POINT (955226.5210712313 1943275.5047895527)
2025-12,2025,12,Q4,노들,일반역,149350,125522,274872,37.512726,126.953096,951667.1285939266,1946078.6487120697,POINT (951667.1285939266 1946078.6487120697)
2025-12,2025,12,Q4,노량진역,환승역,1220310,1227650,2447960,37.514072,126.941671,950658.3173056355,1946233.9100283163,POINT (950658.3173056355 1946233.9100283163)
2025-12,2025,12,Q4,노원,환승역,1318672,1426403,2745075,37.656274,127.063183,961470.2268333565,1961953.7316516235,POINT (961470.2268333565 1961953.7316516235)
2025-12,2025,12,Q4,녹번,일반역,469016,431796,900812,37.600882,126.935758,950193.5745007633,1955868.173378589,POINT (950193.5745007633 1955868.173378589)
2025-12,2025,12,Q4,녹사평(용산구청),일반역,172647,181432,354079,37.53469,126.98665,954645.7972914198,1948498.7203124887,POINT (954645.7972914198 1948498.7203124887)
2025-12,2025,12,Q4,녹양역,일반역,135511,129221,264732,37.759416,127.042272,959681.6629254128,1973405.8712509251,POINT (959681.6629254128 1973405.8712509251)
2025-12,2025,12,Q4,녹천역,일반역,132520,112532,245052,37.644599,127.051406,960425.2273289397,1960663.3367076905,POINT (960425.2273289397 1960663.3367076905)
2025-12,2025,12,Q4,논현,일반역,571885,602325,1174210,37.511108,127.021385,957701.3238914124,1945866.2517580418,POINT (957701.3238914124 1945866.2517580418)
2025-12,2025,12,Q4,능곡역,환승역,135949,128920,264869,37.618741,126.820845,940064.2660936386,1957916.730786914,POINT (940064.2660936386 1957916.730786914)
2025-12,2025,12,Q4,단대오거리,일반역,373012,357137,730149,37.445057,127.156735,969636.516122212,1938486.1299689463,POINT (969636.516122212 1938486.1299689463)
2025-12,2025,12,Q4,답십리,일반역,491550,442565,934115,37.566833,127.05266,960494.7485314491,1952035.0202443486,POINT (960494.7485314491 1952035.0202443486)
2025-12,2025,12,Q4,당곡,일반역,156504,148823,305327,37.490039105,126.927568759,949395.8194577743,1943575.0906217264,POINT (949395.8194577743 1943575.0906217264)
2025-12,2025,12,Q4,당산,환승역,1164703,1222990,2387693,37.534807,126.902611,947221.0131604323,1948555.5490292504,POINT (947221.0131604323 1948555.5490292504)
2025-12,2025,12,Q4,당정역,일반역,190897,182351,373248,37.34338,126.948388,951141.1194239769,1927293.3844815767,POINT (951141.1194239769 1927293.3844815767)
2025-12,2025,12,Q4,대곡역,환승역,347924,316643,664567,37.631629,126.810225,939137.5444059108,1959353.4512147575,POINT (939137.5444059108 1959353.4512147575)
2025-12,2025,12,Q4,대림(구로구청),환승역,1049762,1068777,2118539,37.4932826,126.8949793,946517.1251778401,1943952.9549548288,POINT (946517.1251778401 1943952.9549548288)
2025-12,2025,12,Q4,대모산입구역,일반역,178855,169645,348500,37.491347,127.072702,962226.6486118283,1943652.0652977782,POINT (962226.6486118283 1943652.0652977782)
2025-12,2025,12,Q4,대방역,환승역,420571,435405,855976,37.513392,126.926407,949308.9073398081,1946166.5823377578,POINT (949308.9073398081 1946166.5823377578)
2025-12,2025,12,Q4,대성리역,일반역,15883,14958,30841,37.683909,127.379165,989345.6335694088,1964936.858691461,POINT (989345.6335694088 1964936.858691461)
2025-12,2025,12,Q4,대청,일반역,334843,312998,647841,37.493607,127.079526,962831.0163650457,1943900.0807275993,POINT (962831.0163650457 1943900.0807275993)
2025-12,2025,12,Q4,대치,일반역,364278,358530,722808,37.494601,127.063449,961410.3490427616,1944016.8281046797,POINT (961410.3490427616 1944016.8281046797)
2025-12,2025,12,Q4,대흥(서강대앞),일반역,297085,308979,606064,37.547732,126.942214,950728.4525359821,1949968.0203960047,POINT (950728.4525359821 1949968.0203960047)
2025-12,2025,12,Q4,덕계역,일반역,194767,181592,376359,37.818761,127.056676,960981.6436402386,1979984.0261935673,POINT (960981.6436402386 1979984.0261935673)
2025-12,2025,12,Q4,덕소역,일반역,170715,169490,340205,37.586892,127.208835,974293.7275439099,1954206.262128782,POINT (974293.7275439099 1954206.262128782)
2025-12,2025,12,Q4,덕정역,일반역,196801,186238,383039,37.843216,127.061511,961419.9255509949,1982695.2930569318,POINT (961419.9255509949 1982695.2930569318)
2025-12,2025,12,Q4,도곡,환승역,427081,429927,857008,37.491129,127.055694,960723.0112343251,1943634.840249602,POINT (960723.0112343251 1943634.840249602)
2025-12,2025,12,Q4,도농역,일반역,296414,273383,569797,37.608756,127.161105,970088.500189731,1956646.0961673178,POINT (970088.500189731 1956646.0961673178)
2025-12,2025,12,Q4,도림천,일반역,40561,42566,83127,37.5145589,126.882586,945437.0527086192,1946320.5551487806,POINT (945437.0527086192 1946320.5551487806)
2025-12,2025,12,Q4,도봉산,환승역,503892,465946,969838,37.689131,127.046548,960020.5486710252,1965606.074583105,POINT (960020.5486710252 1965606.074583105)
2025-12,2025,12,Q4,도봉역,일반역,179558,171828,351386,37.679441,127.045521,959924.7876317932,1964531.4367278249,POINT (959924.7876317932 1964531.4367278249)
2025-12,2025,12,Q4,도심역,일반역,87144,70115,157259,37.579628,127.222798,975524.112410242,1953396.6313356303,POINT (975524.112410242 1953396.6313356303)
2025-12,2025,12,Q4,도원역,일반역,98949,100543,199492,37.468604,126.642824,924201.69658456,1941388.1068519992,POINT (924201.69658456 1941388.1068519992)
2025-12,2025,12,Q4,도화역,일반역,122235,111293,233528,37.466154,126.66846,926466.2776615762,1941095.9668441599,POINT (926466.2776615762 1941095.9668441599)
2025-12,2025,12,Q4,독립문,일반역,247901,256973,504874,37.574534,126.957902,952131.4006222052,1952933.4641144508,POINT (952131.4006222052 1952933.4641144508)
2025-12,2025,12,Q4,독바위,일반역,79736,84331,164067,37.618413,126.933035,949964.9556161418,1957814.617417037,POINT (949964.9556161418 1957814.617417037)
2025-12,2025,12,Q4,독산역,일반역,485979,489980,975959,37.465994,126.889508,946013.836838307,1940928.5737775383,POINT (946013.836838307 1940928.5737775383)
2025-12,2025,12,Q4,돌곶이,일반역,369287,343065,712352,37.610522,127.056419,960849.6038759524,1956880.5302515782,POINT (960849.6038759524 1956880.5302515782)
2025-12,2025,12,Q4,동대문,환승역,986347,995906,1982253,37.571646,127.01069,956791.074442657,1952587.4698972395,POINT (956791.074442657 1952587.4698972395)
2025-12,2025,12,Q4,동대문역사문화공원(DDP),환승역,1261453,1273519,2534972,37.565609,127.009083,956645.6670335364,1951918.4351895845,POINT (956645.6670335364 1951918.4351895845)
2025-12,2025,12,Q4,동대입구,일반역,350644,386924,737568,37.55906,127.005273,956305.3677911554,1951193.6216274558,POINT (956305.3677911554 1951193.6216274558)
2025-12,2025,12,Q4,동두천역,일반역,58506,57145,115651,37.927569,127.054825,960876.3162527499,1992057.1042269093,POINT (960876.3162527499 1992057.1042269093)
2025-12,2025,12,Q4,동두천중앙역,일반역,88908,86819,175727,37.901818,127.056528,961012.3940180554,1989199.284200915,POINT (961012.3940180554 1989199.284200915)
2025-12,2025,12,Q4,동묘앞,환승역,603301,613820,1217121,37.573265,127.016459,957301.438278906,1952764.4526539417,POINT (957301.438278906 1952764.4526539417)
2025-12,2025,12,Q4,동암역,일반역,463793,467772,931565,37.470835,126.703016,929526.5389952271,1941588.8806655817,POINT (929526.5389952271 1941588.8806655817)
2025-12,2025,12,Q4,동인천역,일반역,413055,387801,800856,37.475414,126.632598,923304.3736803391,1942151.9248710466,POINT (923304.3736803391 1942151.9248710466)
2025-12,2025,12,Q4,동작(현충원),환승역,115812,109550,225362,37.503567,126.980171,954054.297266833,1945048.9486030915,POINT (954054.297266833 1945048.9486030915)
2025-12,2025,12,Q4,두정역,일반역,245691,258902,504593,36.833791,127.148905,968693.0283443759,1870677.0089494218,POINT (968693.0283443759 1870677.0089494218)
2025-12,2025,12,Q4,둔촌동,일반역,421213,415117,836330,37.527787,127.136219,967857.2333208589,1947671.250068896,POINT (967857.2333208589 1947671.250068896)
2025-12,2025,12,Q4,둔촌오륜,일반역,143117,140092,283209,37.519339,127.138619,968065.6912887411,1946733.1805631795,POINT (968065.6912887411 1946733.1805631795)
2025-12,2025,12,Q4,등촌,일반역,389411,375071,764482,37.551111,126.864722,943885.7281241005,1950386.3392370106,POINT (943885.7281241005 1950386.3392370106)
2025-12,2025,12,Q4,디지털미디어시티,환승역,935789,941331,1877120,37.5760805,126.901343,947138.1489081306,1953135.3605515235,POINT (947138.1489081306 1953135.3605515235)
2025-12,2025,12,Q4,뚝섬,일반역,783960,816260,1600220,37.54718,127.047413,960020.8771363966,1949856.8444581926,POINT (960020.8771363966 1949856.8444581926)
2025-12,2025,12,Q4,마곡,일반역,484735,486437,971172,37.55865,126.837693,941504.1158683002,1951239.2358621731,POINT (941504.1158683002 1951239.2358621731)
2025-12,2025,12,Q4,마곡나루(서울식물원),환승역,900119,875715,1775834,37.566717,126.8276071,940619.7078664169,1952140.5606888023,POINT (940619.7078664169 1952140.5606888023)
2025-12,2025,12,Q4,마들,일반역,412303,387774,800077,37.664985,127.057701,960991.2388462069,1962922.4530923043,POINT (960991.2388462069 1962922.4530923043)
2025-12,2025,12,Q4,마석역,일반역,126936,121867,248803,37.652328,127.311713,983391.1577279215,1961442.881912637,POINT (983391.1577279215 1961442.881912637)
2025-12,2025,12,Q4,마장,일반역,191203,182832,374035,37.566066,127.042921,959634.2645910978,1951954.0643004298,POINT (959634.2645910978 1951954.0643004298)
2025-12,2025,12,Q4,마천,일반역,220543,198752,419295,37.494972,127.152784,969307.4451711769,1944025.1108372584,POINT (969307.4451711769 1944025.1108372584)
2025-12,2025,12,Q4,마포,일반역,461446,470467,931913,37.539718,126.946043,951061.4482701531,1949076.9087930727,POINT (951061.4482701531 1949076.9087930727)
2025-12,2025,12,Q4,마포구청,일반역,452156,411386,863542,37.563529,126.903356,947307.0579643623,1951741.6972092704,POINT (947307.0579643623 1951741.6972092704)
2025-12,2025,12,Q4,망우역,환승역,240708,232558,473266,37.599288,127.092318,964012.6472415393,1955619.8053461404,POINT (964012.6472415393 1955619.8053461404)
2025-12,2025,12,Q4,망원,일반역,528985,565034,1094019,37.556031,126.910129,947900.003835035,1950906.05339673,POINT (947900.003835035 1950906.05339673)
2025-12,2025,12,Q4,망월사역,일반역,263989,263340,527329,37.710499,127.047361,960103.6820897688,1967976.4497377141,POINT (960103.6820897688 1967976.4497377141)
2025-12,2025,12,Q4,망포역,일반역,468016,449420,917436,37.245793,127.057367,960743.2838350924,1916416.3106295734,POINT (960743.2838350924 1916416.3106295734)
2025-12,2025,12,Q4,매교역,일반역,164317,163174,327491,37.265502,127.015657,957055.2288425666,1918620.9215200997,POINT (957055.2288425666 1918620.9215200997)
2025-12,2025,12,Q4,매봉,일반역,390741,376938,767679,37.487114,127.046907,959944.085665741,1943193.105262789,POINT (959944.085665741 1943193.105262789)
2025-12,2025,12,Q4,매탄권선역,일반역,171515,166815,338330,37.252458,127.040824,959279.6787594595,1917162.7067784318,POINT (959279.6787594595 1917162.7067784318)
2025-12,2025,12,Q4,먹골,일반역,319932,317691,637623,37.610638,127.077719,962729.6057365555,1956884.7305901984,POINT (962729.6057365555 1956884.7305901984)
