,순번,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
87,71249,202501,3호선,고속터미널,183,7,5492,3648,6945,31710,21985,44283,40300,70980,48014,97225,53403,97024,68761,105049,82138,100998,92299,101134,104490,106139,120695,108493,130406,105889,141355,109232,131607,110924,112174,69373,123698,44820,75765,34522,46710,25107,14866,12236,1451,2035,14,23,0,0,0,0,20250203
88,71250,202501,3호선,교대(법원.검찰청),57,0,1866,653,4221,6531,8669,14344,13451,40160,11756,32638,12849,15437,16591,11399,19406,11687,23312,11250,26846,10766,28483,9773,30809,10670,46812,14698,61321,17624,30558,10104,26233,5681,25614,4558,19289,4170,8100,2516,1190,687,3,8,0,0,0,0,20250203
89,71251,202501,3호선,남부터미널(예술의전당),15,1,2706,1173,8021,25436,23602,56004,37630,135923,33003,80540,32373,51994,38025,44348,39921,47654,44898,54345,49110,52370,55986,48817,68160,47664,111855,51932,128825,56095,60168,36693,41538,22802,32749,17792,30138,14109,9250,8867,710,2148,1,18,0,0,0,0,20250203
90,71252,202501,3호선,양재(서초구청),29,4,4562,2803,11930,36022,30980,90593,39738,191858,28195,107375,27345,50275,30692,42470,35097,38934,41578,42119,45489,38242,53691,38275,66001,42311,116189,58916,165812,69225,79062,46231,57393,29077,53420,25116,35109,21730,11806,11324,1298,2977,3,53,0,0,0,0,20250203
91,71253,202501,3호선,매봉,13,1,1589,743,5939,8624,15077,20988,19349,64837,13597,29844,13364,15342,13487,13899,14174,12877,15576,12603,17277,12059,19086,12998,21072,14144,35138,17955,53512,22366,18405,14509,13760,9410,14242,7838,8860,7533,2691,3964,371,1197,1,71,0,0,0,0,20250203
92,71254,202501,3호선,도곡,70,1,1015,331,3745,4170,9736,11226,11903,19109,7931,15469,6942,7081,7435,6964,7357,6693,8047,7618,8324,6846,9346,7107,10991,7655,15708,9686,16606,11684,8737,9179,6140,5714,5221,5345,4275,4599,1179,2767,150,1521,0,195,0,0,0,0,20250203
93,71255,202501,3호선,대치,17,2,2625,628,11089,7586,23883,18830,24881,31274,16168,24008,13975,15278,13518,14704,17716,19448,19551,22880,17406,18392,18288,18962,21011,20811,36741,30035,29239,30471,17269,21449,12092,12935,16354,12440,39846,10587,3463,6079,405,1775,3,12,0,0,0,0,20250203
94,71256,202501,3호선,학여울,0,0,510,191,1861,1292,3635,2868,3822,7913,3094,6228,2498,4500,2530,3080,3527,2896,4766,3171,4518,2697,3961,2699,3956,2747,5686,3478,7003,4297,2301,3249,1909,2289,1347,1979,983,1798,223,1003,47,317,0,2,0,0,0,0,20250203
95,71257,202501,3호선,대청,87,3,3307,905,10127,5871,25056,11221,33464,23467,19840,11321,15416,8202,14205,8075,14391,10069,14680,11154,13894,11727,15127,13744,16032,15200,21212,21209,24936,28515,10517,22872,7742,15553,6187,13843,4598,14557,1785,7563,252,2469,3,41,0,0,0,0,20250203
96,71258,202501,3호선,일원,4,0,2204,1556,7838,10402,19120,26396,21945,20946,16842,18417,17356,15270,17826,11964,18127,14273,16087,15539,17114,14813,21004,13750,24788,13009,33631,15288,16636,20525,9251,16217,5503,10809,4099,10423,3649,11297,1198,4606,101,1246,0,46,0,0,0,0,20250203
97,71259,202501,3호선,수서,155,1,4198,2175,10919,13834,31810,28801,39642,51229,28798,32077,35147,23238,27811,20520,33229,25815,30947,22246,24028,24171,33177,28161,34411,30565,43752,38192,48933,49399,22982,36824,22934,26595,14987,20937,15000,19374,7104,7815,766,2805,16,203,2,2,0,0,20250203
98,71260,202501,3호선,가락시장,40,15,2506,645,6128,5104,17063,9967,19822,23359,14572,12898,13437,10127,13517,11386,14171,11852,14377,12846,14621,13378,15559,15098,15943,15655,19470,19712,25155,24729,11886,17400,9345,10946,8232,9053,6051,9086,2462,4844,409,1435,4,70,0,0,0,0,20250203
99,71261,202501,3호선,경찰병원,4,0,2821,253,6910,3117,19763,8762,23202,24550,13969,13732,11115,8588,10297,6749,9977,7648,9974,9607,10267,8583,11005,9108,9907,9829,14608,14712,17791,20872,6832,16178,5411,9705,4472,8542,3324,7939,989,4568,154,1293,1,11,0,7,0,0,20250203
100,71262,202501,3호선,오금,14,1,4237,17,7528,2304,24404,4925,27657,11286,14900,5444,9277,4791,7638,4475,8364,5748,8073,6101,7099,6390,6951,8351,7904,9369,10137,14169,10995,20044,4403,14456,3384,9634,2536,8537,2300,9876,718,5064,106,1479,0,16,0,6,0,0,20250203
101,71263,202501,4호선,당고개,73,0,7424,45,14326,3958,35978,5558,31778,8334,20288,8846,16038,8861,14753,8730,15562,9953,15154,10589,13560,11369,13087,13183,13330,15792,12382,18253,11469,24525,6873,22182,5026,15479,4364,13637,2839,12739,1466,9130,281,3106,4,389,0,13,0,0,20250203
102,71264,202501,4호선,상계,56,6,12745,225,33010,6316,71019,10667,61846,18987,39897,17287,30375,15197,28080,16483,31250,20006,30805,21998,26312,23441,25555,28537,25720,34533,25758,41922,23753,60682,15250,53939,11779,34013,10488,30037,10656,27161,3317,18518,513,4937,9,551,0,1,0,0,20250203
103,71265,202501,4호선,노원,214,4,11228,692,20961,7725,45895,10543,48847,28857,30389,31875,26243,24652,27654,25957,31574,30210,31772,34845,32186,34644,33872,37707,35040,44632,36265,55607,35198,80395,26253,61779,27904,38290,26034,32844,23702,27916,12150,19226,2450,6689,31,673,0,1,0,0,20250203
104,71266,202501,4호선,창동,1552,52,14524,2233,32197,10856,72492,16461,67189,41204,45246,35379,39588,32247,40504,32222,42853,38585,42844,45802,41649,48071,44764,50898,49061,53604,49341,64212,50338,85146,29138,67652,22264,43488,19790,37909,15423,33636,6678,21045,1258,7361,8,145,0,0,0,0,20250203
105,71267,202501,4호선,쌍문,136,7,20876,1096,45002,7481,103044,12647,110006,24743,68117,20454,49962,19644,44555,22753,46557,26335,43868,29470,38911,32062,36221,42520,36712,51237,37140,65817,33305,95032,21445,85496,16423,55917,13465,48867,9819,45095,4581,29183,637,8362,6,77,0,0,0,0,20250203
106,71268,202501,4호선,수유(강북구청),95,2,19316,2769,39014,9958,90474,17759,103628,46823,70241,35085,51107,28481,49090,32610,52935,35896,53386,41049,49710,44163,48881,51543,52035,66652,52985,79174,58883,114840,35597,96326,27963,63485,25029,57473,20398,51650,11420,34518,1644,7754,11,77,0,0,0,0,20250203
107,71269,202501,4호선,미아(서울사이버대학),56,2,9860,1456,17573,5014,39587,9456,46116,28944,30837,17735,23985,15184,22980,16669,25820,16381,24530,19653,22920,20838,22310,24601,23464,27991,24758,32067,26387,41956,14677,34923,10521,22837,8972,20596,6257,17870,2678,11965,335,2997,0,28,0,0,0,0,20250203
108,71270,202501,4호선,미아사거리,83,8,12922,2649,29792,7821,71632,13664,82916,29361,53968,28413,40506,25325,37962,28623,40589,30319,41261,33982,39730,37656,40562,45238,41895,52488,39302,63157,39624,90410,27764,67760,27520,42868,16704,38716,12180,33757,6065,19931,930,4237,4,41,0,0,0,0,20250203
109,71271,202501,4호선,길음,17,1,9378,1361,27710,6452,71206,9944,76774,23533,45228,19860,31956,16028,29345,18205,30850,22361,30497,25454,28072,26166,28420,29327,30184,36479,30500,48281,28333,71582,16408,57256,13001,37061,9833,33612,8619,32213,3143,18733,424,4508,3,89,0,0,0,0,20250203
110,71272,202501,4호선,성신여대입구(돈암),20,2,5343,1522,17071,5925,39823,12565,47703,30450,33679,28051,27616,20752,28353,22087,33704,27259,34349,30703,32832,30133,34103,32779,38105,38899,42152,48762,42894,63776,28469,51010,24514,34309,26530,30544,24388,28442,11102,17637,1780,4868,9,58,0,0,0,0,20250203
111,71273,202501,4호선,한성대입구(삼선교),54,3,5919,1256,10911,7219,23639,11468,31733,23254,23997,21243,18139,15142,18592,15923,21341,16769,22093,17623,20505,17822,21208,19711,26346,21888,28022,25858,26144,32597,14205,26201,12099,17526,11297,16999,7799,15577,3408,9861,494,5770,3,1207,0,0,0,0,20250203
112,71274,202501,4호선,혜화,17,2,2873,1913,6858,20324,14747,41349,19389,95136,22804,72255,30387,59857,34199,59854,36164,76884,39058,96390,51465,77784,72912,65129,88696,62897,104953,69771,112219,73168,69352,49967,71654,19853,91233,18454,82315,15481,26730,9723,3123,2840,5,344,0,0,0,0,20250203
113,71275,202501,4호선,동대문,159,12,3772,1867,2336,11987,3993,25404,5581,51701,9137,51837,13915,47479,19153,44296,24912,39620,30289,37238,38554,35610,47094,30434,58159,23578,69636,18668,49591,17189,27734,16489,20342,10808,19882,7565,14025,5384,5896,4361,843,1107,3,86,0,0,0,0,20250203
114,71276,202501,4호선,동대문역사문화공원(DDP),280,3,4936,1364,3774,12170,7159,26484,11278,57865,13880,34739,16245,28720,18583,27169,21446,26209,23450,27120,29361,27472,37166,24583,43667,23270,61243,24668,72817,25554,43280,25123,33964,17216,31210,14261,23873,11106,11297,7759,1777,2146,10,111,0,0,0,0,20250203
115,71277,202501,4호선,충무로,72,9,2849,2496,5759,19696,10233,52023,18531,145057,22601,85390,27646,44512,31218,39439,30346,38645,34637,41112,39407,35117,44048,33763,54629,35356,87650,41012,132990,44137,60018,28486,45565,21264,43037,21464,33212,19771,17602,13019,2943,3345,8,160,0,0,0,0,20250203
116,71278,202501,4호선,명동,28,1,1309,1050,3187,22680,6034,44427,11335,109970,22426,80353,30066,56824,36389,62009,38189,66162,43793,71505,52794,66677,65393,66498,78564,68647,93164,68672,130916,64166,83832,48844,72709,34382,68347,24722,59908,15383,23854,7227,1391,1974,5,100,0,0,0,0,20250203
117,71279,202501,4호선,회현(남대문시장),30,2,1232,759,3124,22728,4362,48463,7506,132827,10999,85579,15202,65384,24975,62584,32723,53931,41577,49837,52362,46375,64229,38536,79582,30219,96907,24313,111610,20329,57564,11647,49064,6703,19845,6065,10866,4751,3849,2846,475,852,1,48,0,0,0,0,20250203
118,71280,202501,4호선,서울역,212,11,4098,976,5512,13986,10455,37351,13354,80861,11781,51589,11536,29760,13463,31034,13959,34562,14249,35203,14710,32983,16071,36008,19975,39382,43354,42630,57135,43442,22236,33077,15034,23123,12749,20889,9117,16390,4140,8507,448,2789,17,246,0,0,0,0,20250203
119,71375,202501,6호선,고려대(종암),17,1,3393,794,6290,4171,16833,9495,23225,19586,12478,13243,9596,7677,9654,7281,11121,8400,12324,9826,10991,8588,12275,9284,15891,11074,19073,13471,16772,19631,8659,16259,6232,10535,5994,10640,5457,10145,2254,7447,390,2184,3,34,0,0,0,0,20250203
120,71281,202501,4호선,숙대입구(갈월),4,1,2873,592,6823,6627,15453,17646,23208,41450,18252,26386,15301,15720,15535,16784,18928,17017,19324,18761,19522,18504,20928,19706,25625,22795,35179,29493,44257,37671,22837,24170,20375,15980,21044,14157,17597,12972,8914,7492,976,1564,4,4,0,0,0,0,20250203
121,71282,202501,4호선,삼각지,10,5,538,498,1963,4698,5853,10569,9429,18197,6314,9757,4768,8311,5407,10715,6518,12082,7796,12513,8463,10624,9786,11311,11360,14297,15479,19274,23043,25057,11858,15516,11866,7803,14754,5889,14019,4842,7161,3256,985,1060,1,8,0,0,0,0,20250203
122,71283,202501,4호선,신용산,4,0,1252,1170,3299,12596,9645,35674,15845,86520,13644,65586,13501,33233,18568,31984,20762,34701,25267,35516,26089,33525,35326,34621,45483,38791,66784,43780,92467,48901,48478,28162,41582,16197,40827,11436,29676,8081,12839,3977,1488,878,78,7,0,0,0,0,20250203
123,71284,202501,4호선,이촌(국립중앙박물관),32,1,1142,848,4625,6828,9800,10022,14528,22154,10616,21245,8757,24718,10997,21386,17085,21244,19129,24920,20957,23945,26038,20982,32752,17450,35600,16254,29461,20044,10413,12815,8873,8517,7429,7661,3376,6652,1182,3815,121,1024,0,12,0,0,0,0,20250203
124,71286,202501,4호선,총신대입구(이수),54,0,5033,1070,14281,10689,38603,14833,51333,36755,33214,28061,26443,24514,27493,25111,30438,28067,31335,30833,30637,33187,32415,38350,32625,43605,37197,52293,40214,70810,25301,44125,21933,26002,18797,22634,15872,19172,7350,11417,1036,2825,6,450,0,10,0,0,20250203
125,71287,202501,4호선,사당,159,29,7587,1073,17267,16754,43842,19085,52619,29401,37662,24041,25600,22171,23670,31003,26787,30636,28166,28049,28941,28618,28647,33759,29878,44324,33178,63102,36973,88546,26351,56631,26896,33323,30221,29238,27598,26065,13586,17240,1512,5006,6,601,0,13,0,0,20250203
126,71288,202501,4호선,남태령,16,0,552,60,939,1699,1855,4447,3263,4619,2464,1641,1982,1105,2090,1056,2130,1325,1908,1295,2037,1268,2142,1496,3193,1793,4606,1576,3682,1729,1446,1592,1011,1448,679,1028,420,898,151,499,12,142,0,0,0,0,0,0,20250203
127,71289,202501,5호선,방화,19,0,4779,6,10273,3354,22969,4757,22922,10511,13488,6874,11187,5873,11153,6463,11079,7360,11279,8143,9886,9549,10440,10410,10268,11831,9942,14127,9807,20335,4889,18047,3618,11223,2866,10087,2012,9655,869,5969,138,2088,1,216,0,0,0,0,20250203
128,71290,202501,5호선,개화산,0,0,4276,151,7984,3628,19646,5003,20118,14253,11364,6173,8813,5198,8537,5774,8755,7297,8481,6754,7747,7049,7604,8254,8498,9977,11480,11651,12702,17414,5432,15204,3639,9241,3234,8930,2925,7421,800,4693,149,1549,0,80,0,0,0,0,20250203
129,71291,202501,5호선,김포공항,11,1,763,3470,4284,8883,16038,15750,21357,20690,11838,13512,11676,13776,16953,15854,18136,15820,22126,17958,25702,16438,28024,15624,25533,16131,29569,17271,36706,15374,23846,8726,19905,4432,17070,2624,16970,1820,6967,1030,305,513,6,5,0,0,0,0,20250203
130,71292,202501,5호선,송정,17,0,3392,920,6593,3129,14763,5833,19895,9504,13555,6307,10903,5813,10385,6706,10923,7729,9886,7945,9763,8596,9231,9744,9927,11483,11263,12899,11197,18170,6729,14564,5132,10176,4216,9307,3227,8585,1912,5323,259,1872,1,23,0,0,0,0,20250203
131,71293,202501,5호선,마곡,2,1,2339,2388,6935,9114,19899,17727,21436,48106,12676,28566,10473,14259,11483,12308,12601,12597,14110,13568,14922,12507,17690,13237,22789,15284,31484,19522,40617,26091,18370,18533,14033,10396,12109,9450,8118,8736,3501,4682,521,1906,1,14,0,0,0,0,20250203
132,71294,202501,5호선,발산,3,0,3254,2358,9367,13751,24352,36347,26391,107724,18096,57208,18821,32915,22965,31166,26820,30293,29729,32256,34404,30410,39716,30228,46490,32716,70712,39305,86230,51458,39628,35585,34532,20610,34018,15684,27830,13185,11460,7954,1431,2611,5,18,0,0,0,0,20250203
133,71295,202501,5호선,우장산,1,0,6640,897,18724,3947,44779,8278,50538,17900,28176,14413,23270,12867,23730,14072,24711,17285,23111,19520,21147,20891,21336,23099,20862,27361,21674,32812,18920,50585,11617,38558,8413,23984,7141,21234,5952,21491,1712,12065,258,3063,1,11,0,0,0,0,20250203
134,71296,202501,5호선,화곡,524,2,19456,1525,35363,8501,95151,12745,124897,27029,65431,23061,41769,17564,40309,19234,42583,23615,38964,26234,34943,30397,33066,37355,34326,47831,35324,63849,36553,110290,21392,79667,15934,49865,13821,46609,10629,39980,4544,24962,705,7276,5,30,0,0,0,0,20250203
135,71297,202501,5호선,까치산,311,6,21045,1428,37296,7431,98081,9110,127730,18864,71069,16565,43870,16453,39896,20119,40949,24492,38027,27193,32909,32245,30705,41516,31804,51235,30893,66373,28970,108197,19249,84021,14918,55399,12387,52751,9833,42278,4934,26401,777,7799,6,343,0,0,0,0,20250203
136,71298,202501,5호선,신정(은행정),109,1,10907,817,20178,3020,51383,5830,64402,11688,32736,7862,19971,7219,17261,7844,18012,9395,16993,10850,14102,12723,13290,16623,13973,21159,15347,27548,14771,42849,8170,32675,5964,21835,4625,20466,3839,18681,1555,11333,248,3263,0,18,0,0,0,0,20250203
137,71299,202501,5호선,목동,19,0,7218,1257,17652,5166,49411,11841,60246,23917,30896,19342,22404,14213,22235,14126,23219,16594,22471,20875,20921,20445,21107,23884,21880,30212,25961,42509,26197,70805,14757,47972,12725,28176,12139,26247,12289,22871,4317,13083,582,4117,9,22,0,0,0,0,20250203
138,71300,202501,5호선,오목교(목동운동장앞),1,0,4527,1705,13463,7719,41014,22317,47674,54061,26519,44098,21614,28590,23417,27798,27178,27876,28050,31313,29700,30358,32703,32885,37352,37181,47549,47662,57104,67143,32076,43844,33474,25884,25842,21973,22489,18561,6968,10506,937,2881,8,17,0,0,0,0,20250203
139,71301,202501,5호선,양평,0,0,2313,961,5853,3974,21313,8362,26480,36492,12240,13408,8157,6225,7732,5838,8458,5938,8537,6652,8037,6810,8418,7205,10244,8968,17807,12644,29811,21587,9225,15161,5971,10200,4586,9456,3346,8333,1322,4869,156,1477,1,8,0,0,0,0,20250203
140,71302,202501,5호선,영등포구청,2,2,1130,458,2416,2033,7887,5751,13147,22507,5289,9467,3916,4847,4651,4495,5245,4731,5648,5289,5657,5115,6520,5162,7438,5776,10698,7856,20267,13764,7124,7260,5054,4561,4914,4153,3240,3618,1669,2234,243,479,0,14,0,0,0,0,20250203
141,71303,202501,5호선,영등포시장,28,1,2611,696,5903,4545,22764,12211,34114,38145,14960,22579,11004,16091,12039,15993,14472,20265,15032,21911,16547,18146,20004,15561,24473,16114,30580,20205,40291,33365,17540,20214,12533,12636,10750,11668,7733,10209,3213,6643,388,1535,6,9,0,0,0,0,20250203
142,71304,202501,5호선,신길,25,2,1774,429,4012,1821,15118,4520,22881,12479,9312,5977,6320,2986,5078,3342,5541,3761,5223,4164,4773,4399,4839,5514,5895,6838,8034,10727,12091,20285,4704,12349,3517,9781,3348,9252,2668,8629,1545,5174,207,1214,0,8,0,0,0,0,20250203
143,71305,202501,5호선,여의도,18,0,2505,2598,3367,22358,8894,137370,13132,199571,10518,74759,11279,32636,17942,31847,18434,29974,24412,33013,29968,28159,38257,26327,51417,26738,135197,29939,159776,34458,65642,16038,56788,9026,43670,7517,25010,6708,8296,3984,961,1823,4,8,0,8,0,0,20250203
144,71306,202501,5호선,여의나루,6,1,1005,1234,2326,8613,5088,37935,9072,63406,5085,25543,4486,16072,6094,15840,8185,15566,9449,17198,12149,17674,15442,17735,20246,17672,45337,17886,55444,18514,22905,9687,22420,6299,13172,4552,8024,3728,2498,2059,248,667,0,1,0,0,0,0,20250203
145,71307,202501,5호선,마포,2,0,2228,1576,7392,9978,23741,18101,32705,63435,18731,31506,15704,16394,16434,16929,18035,15122,18685,15651,18180,14814,19943,16186,23887,20480,34864,29320,52093,40916,19917,23676,17720,15314,18068,13376,12589,11910,5303,7243,718,1729,5,9,0,0,0,0,20250203
146,71308,202501,5호선,공덕,23,0,1763,913,4480,7217,17227,25731,28428,67084,14710,35415,12746,16159,14601,16189,15961,15005,18267,16503,17609,15562,19304,16752,24960,19930,40517,29103,59408,42166,25450,21416,20290,13270,19467,11979,14379,10432,6416,5743,795,1452,1,12,0,0,0,0,20250203
147,71309,202501,5호선,애오개,83,15,2070,713,5112,4264,16855,6128,24552,14378,11551,9971,8517,6402,8594,6560,9637,7057,9889,10137,9184,12933,11050,14112,14068,11928,16783,15682,16677,21634,9244,14094,6036,8797,4807,7962,3412,7320,1392,4439,146,1923,0,246,0,3,0,0,20250203
148,71310,202501,5호선,충정로(경기대입구),8,0,786,178,2227,2504,5102,14570,7666,33103,4783,12024,3717,3985,4508,3356,4673,3670,4956,4420,5360,3849,6121,4022,8035,4711,17204,5972,27647,8258,7926,5424,5246,3842,4025,3740,2334,3431,939,2058,171,530,1,71,0,0,0,0,20250203
149,71311,202501,5호선,서대문,16,1,2568,1008,5832,15084,16067,58984,20975,151370,15734,40796,15491,21329,17988,19038,19515,18873,19779,22282,23705,17571,29808,15800,36010,16422,65531,19126,104156,24422,30805,14393,23808,9793,20645,9942,13390,7066,5023,4544,459,1145,0,55,0,0,0,0,20250203
150,71312,202501,5호선,광화문(세종문화회관),2,0,999,861,2898,26140,7704,70849,10935,241759,9764,106707,12465,51431,20733,54415,25286,53209,35279,63214,49808,54692,65048,45550,86811,39406,126003,40710,197905,41530,75143,19327,56905,9890,57171,6927,34716,4470,10712,2553,1043,625,4,6,0,0,0,0,20250203
151,71313,202501,5호선,종로3가,56,1,1350,425,2299,6496,2905,13025,4515,39103,5687,32987,8136,28671,11817,33095,17370,34699,20346,33705,24565,30244,31780,28906,38045,27876,45489,29244,55120,32157,32090,17923,30995,10248,34164,7967,27779,6478,14931,3803,1890,1215,11,24,0,0,0,0,20250203
152,71314,202501,5호선,을지로4가,0,0,376,382,860,4697,2134,14658,3396,35909,3353,16480,4249,10806,5962,10504,7100,9708,8210,9245,9927,8344,11492,7475,13405,6910,24363,6362,32374,6940,12991,3806,8618,2748,7002,2284,4844,1641,2369,1116,387,457,0,7,0,0,0,0,20250203
