,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,지하철역코드,지하철역명,리프트,엘리베이터
159,LINK,,0,,"LINESTRING(126.97232742324682 37.57627262400803,126.97216626757961 37.57615810839241)",44692,1000.0,212610.0,153206.0,19.084,1111000000,종로구,1111011400,내자동,271,경복궁(정부서울청사),0,0
160,NODE,POINT(127.01551499790813 37.57951303710329),212418,0.0,,0,,,,,1111000000,종로구,1111017500,숭인동,270,창신,0,1
161,NODE,POINT(127.01049296509703 37.571417966123946),212410,0.0,,0,,,,,1111000000,종로구,1111017400,창신동,272,동대문,0,1
162,NODE,POINT(126.97331975840963 37.57583545887425),212382,0.0,,0,,,,,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
163,LINK,,0,,"LINESTRING(126.96707361117622 37.56626191403536,126.96688666533672 37.56641919816552,126.96703179218018 37.56643678223345)",189694,1000.0,213768.0,71455.0,37.001,1111000000,종로구,1111017700,평동,151,서대문,0,0
164,LINK,,0,,"LINESTRING(126.96641988222554 37.56550937571217,126.96695149872397 37.56609024018432)",151163,1000.0,213820.0,213827.0,79.763,1111000000,종로구,1111017700,평동,151,서대문,0,0
165,LINK,,0,,"LINESTRING(126.97331975840963 37.57583545887425,126.97410401290497 37.57577297983848)",4947,1000.0,212382.0,211626.0,69.624,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
166,NODE,POINT(127.00933734173553 37.57032576038782),212376,1.0,,0,,,,,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
167,NODE,POINT(126.98608669556671 37.570029775626466),212375,1.0,,0,,,,,1111000000,종로구,1111013800,종로2가,273,종각,0,0
168,LINK,,0,,"LINESTRING(126.96707361117622 37.56626191403536,126.9666090580199 37.56634017520384)",100094,1000.0,213768.0,129122.0,41.951,1111000000,종로구,1111017700,평동,151,서대문,0,0
169,LINK,,0,,"LINESTRING(126.96695149872397 37.56609024018432,126.96707361117622 37.56626191403536)",96185,1000.0,213827.0,213768.0,21.896,1111000000,종로구,1111017700,평동,151,서대문,0,0
170,LINK,,0,,"LINESTRING(126.96695149872397 37.56609024018432,126.96722469753654 37.56592439793203)",91980,1000.0,213827.0,213702.0,30.354,1111000000,종로구,1111017700,평동,151,서대문,0,0
171,NODE,POINT(127.01591211120255 37.573238455348914),212374,0.0,,0,,,,,1111000000,종로구,1111017500,숭인동,268,동묘앞,0,0
172,LINK,,0,,"LINESTRING(126.97331975840963 37.57583545887425,126.97330794191934 37.575651041602754,126.97321585505145 37.57564865645558)",1104,1000.0,212382.0,212631.0,28.634,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
173,LINK,,0,,"LINESTRING(127.011918860164 37.57205382516591,127.01196087007087 37.571942315181126)",242729,1000.0,212623.0,3.0,12.921,1111000000,종로구,1111017400,창신동,272,동대문,0,0
174,LINK,,0,,"LINESTRING(126.95740009095871 37.574854797437844,126.9583746124978 37.574012718734984)",278489,1000.0,213737.0,215483.0,127.067,1111000000,종로구,1141010900,현저동,152,독립문,0,0
175,LINK,,0,,"LINESTRING(126.95740009095871 37.574854797437844,126.95732352653954 37.57480754870534,126.95707787799633 37.574955814683754)",244373,1000.0,213737.0,60256.0,35.792,1111000000,종로구,1141010900,현저동,152,독립문,0,0
176,LINK,,0,,"LINESTRING(126.9583746124978 37.574012718734984,126.95845857066749 37.574111709206555,126.95838269481564 37.57423135236361)",202921,1000.0,215483.0,128587.0,28.131,1111000000,종로구,1141010900,현저동,152,독립문,0,0
177,LINK,,0,,"LINESTRING(126.9585233716628 37.57392006788464,126.95841917816806 37.573854236088664,126.95871186524849 37.57353064542537)",171978,1000.0,213884.0,84432.0,56.005,1111000000,종로구,1141010900,현저동,152,독립문,0,0
178,LINK,,0,,"LINESTRING(126.9583746124978 37.574012718734984,126.9585233716628 37.57392006788464)",169918,1000.0,215483.0,213884.0,16.686,1111000000,종로구,1141010900,현저동,152,독립문,0,0
179,LINK,,0,,"LINESTRING(126.9585233716628 37.57392006788464,126.95860960887151 37.57396014736866,126.95893885726706 37.573711452733825)",157941,1000.0,213884.0,128588.0,48.92,1111000000,종로구,1111018700,무악동,152,독립문,0,0
180,LINK,,0,,"LINESTRING(126.95751889193623 37.57496072205754,126.957311447406 37.57514399751153)",151756,1000.0,215502.0,213707.0,27.378,1111000000,종로구,1111018700,무악동,152,독립문,0,0
181,NODE,POINT(126.97413365201709 37.575965675947124),212372,1.0,,0,,,,,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,1
182,LINK,,0,,"LINESTRING(126.95751889193623 37.57496072205754,126.95778367485569 37.57478908912011)",81657,1000.0,215502.0,213751.0,30.166,1111000000,종로구,1111018700,무악동,152,독립문,0,0
183,LINK,,0,,"LINESTRING(126.95740009095871 37.574854797437844,126.95751889193623 37.57496072205754)",82760,1000.0,213737.0,215502.0,15.759,1111000000,종로구,1141010900,현저동,152,독립문,0,0
184,LINK,,0,,"LINESTRING(127.011918860164 37.57205382516591,127.01168715821836 37.57199946963154)",225383,1000.0,212623.0,211848.0,21.339,1111000000,종로구,1111017400,창신동,272,동대문,0,0
185,LINK,,0,,"LINESTRING(127.01047718163113 37.57165241043664,127.01095438655985 37.57172142563254,127.01196087007087 37.571942315181126)",228521,1000.0,4.0,3.0,135.078,1111000000,종로구,1111017400,창신동,272,동대문,0,0
186,LINK,,0,,"LINESTRING(127.0120019980242 37.57184103052378,127.01177062630677 37.571776063729565)",234395,1000.0,212713.0,154034.0,21.674,1111000000,종로구,1111017400,창신동,272,동대문,0,0
187,LINK,,0,,"LINESTRING(127.00904036229613 37.57079391329676,127.00912056425383 37.57080809287864)",217346,1000.0,212110.0,211777.0,7.258,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
188,NODE,POINT(126.98287874505485 37.57082917994143),133576,1.0,,0,,,,,1111000000,종로구,1111012700,공평동,273,종각,0,0
189,LINK,,0,,"LINESTRING(127.01048106360342 37.57127610968704,127.01053787270433 37.57134854757445,127.01047718163113 37.57165241043664)",171385,1000.0,212138.0,4.0,43.626,1111000000,종로구,1111017400,창신동,272,동대문,0,0
190,NODE,POINT(126.98635611229932 37.577084297916265),134209,1.0,,0,,,,,1111000000,종로구,1111014800,계동,269,안국,0,0
191,NODE,POINT(126.98455989793267 37.570216364888275),212578,0.0,,0,,,,,1111000000,종로구,1111013800,종로2가,273,종각,0,0
192,NODE,POINT(126.98602425507646 37.570367862010315),212580,1.0,,0,,,,,1111000000,종로구,1111013800,종로2가,273,종각,0,0
193,LINK,,0,,"LINESTRING(127.0120019980242 37.57184103052378,127.01227668776453 37.5719030254721)",169528,1000.0,212713.0,160474.0,25.223,1111000000,종로구,1111017400,창신동,272,동대문,0,0
194,LINK,,0,,"LINESTRING(127.01196087007087 37.571942315181126,127.0120019980242 37.57184103052378)",127417,1000.0,3.0,212713.0,11.814,1111000000,종로구,1111017400,창신동,272,동대문,0,0
195,NODE,POINT(126.97220484420401 37.57578863877722),131968,1.0,,0,,,,,1111000000,종로구,1111011400,내자동,271,경복궁(정부서울청사),0,0
196,NODE,POINT(126.96707361117622 37.56626191403536),213768,0.0,,0,,,,,1111000000,종로구,1111017700,평동,151,서대문,0,0
197,NODE,POINT(126.97325741184406 37.57599127152532),131959,1.0,,0,,,,,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
198,NODE,POINT(126.97271914705718 37.57630885297139),131957,1.0,,0,,,,,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
199,NODE,POINT(126.98261142753643 37.56985908587345),212609,0.0,,0,,,,,1111000000,종로구,1111012300,서린동,273,종각,0,0
200,NODE,POINT(126.97232742324682 37.57627262400803),212610,0.0,,0,,,,,1111000000,종로구,1111011400,내자동,271,경복궁(정부서울청사),0,0
201,NODE,POINT(126.97275521579131 37.576199430537514),212613,0.0,,0,,,,,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
202,NODE,POINT(126.97259187302636 37.576090635405826),212614,0.0,,0,,,,,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
203,LINK,,0,,"LINESTRING(127.01049296509703 37.571417966123946,127.01048106360342 37.57127610968704)",107132,1000.0,212410.0,212138.0,15.779,1111000000,종로구,1111017400,창신동,272,동대문,0,0
204,LINK,,0,,"LINESTRING(127.0093195885097 37.5708790060882,127.00912655348034 37.57120529342272,127.00892459707903 37.57146065235304,127.00873150859037 37.57135663796393,127.00823807608413 37.57126297602143)",106527,1000.0,212555.0,211279.0,138.928,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
205,NODE,POINT(127.01565843647487 37.57290246442947),211252,0.0,,0,,,,,1111000000,종로구,1111017500,숭인동,268,동묘앞,0,0
206,NODE,POINT(126.9848005313457 37.57004616708715),211253,1.0,,0,,,,,1111000000,종로구,1111013800,종로2가,273,종각,0,0
207,NODE,POINT(127.00031416847236 37.571054312597234),212620,0.0,,0,,,,,1111000000,종로구,1111016300,종로5가,266,종로5가,0,0
208,LINK,,0,,"LINESTRING(127.011918860164 37.57205382516591,127.01219046837087 37.57213417569109)",106034,1000.0,212623.0,160421.0,25.598,1111000000,종로구,1111017400,창신동,272,동대문,0,0
209,NODE,POINT(126.97740776922767 37.571426192448655),211260,1.0,,0,,,,,1111000000,종로구,1111011900,세종로,274,광화문(세종문화회관),0,0
210,NODE,POINT(127.00191146253691 37.57116425561918),212128,0.0,,0,,,,,1111000000,종로구,1111016300,종로5가,266,종로5가,0,0
211,NODE,POINT(127.00193818725627 37.5708237971757),212125,0.0,,0,,,,,1111000000,종로구,1111016300,종로5가,266,종로5가,0,0
212,NODE,POINT(127.011918860164 37.57205382516591),212623,0.0,,0,,,,,1111000000,종로구,1111017400,창신동,272,동대문,0,0
213,NODE,POINT(126.98480046456208 37.570374803668464),212626,1.0,,0,,,,,1111000000,종로구,1111013800,종로2가,273,종각,0,0
214,NODE,POINT(127.00179775602791 37.582909160010864),212120,0.0,,0,,,,,1111000000,종로구,1111016800,동숭동,267,혜화,0,0
215,NODE,POINT(127.00205320961277 37.581438569186034),212119,0.0,,0,,,,,1111000000,종로구,1111016600,연건동,267,혜화,0,0
216,NODE,POINT(127.00225226116126 37.58169863717817),212118,0.0,,0,,,,,1111000000,종로구,1111016800,동숭동,267,혜화,0,1
217,NODE,POINT(127.00175612966481 37.58144803112957),212117,0.0,,0,,,,,1111000000,종로구,1111017200,명륜4가,267,혜화,0,1
218,NODE,POINT(127.00132242986497 37.58355698087785),212116,1.0,,0,,,,,1111000000,종로구,1111017200,명륜4가,267,혜화,0,0
219,NODE,POINT(127.00036388634449 37.57092784136283),212630,0.0,,0,,,,,1111000000,종로구,1111016300,종로5가,266,종로5가,0,0
220,NODE,POINT(127.00904036229613 37.57079391329676),212110,0.0,,0,,,,,1111000000,종로구,1111016400,종로6가,272,동대문,0,1
221,NODE,POINT(126.98317524200836 37.57081607315802),211269,1.0,,0,,,,,1111000000,종로구,1111012700,공평동,273,종각,0,0
222,NODE,POINT(126.9864494278781 37.57669076514856),211270,1.0,,0,,,,,1111000000,종로구,1111013200,운니동,269,안국,0,0
223,NODE,POINT(126.98237046814589 37.570357644084154),211271,1.0,,0,,,,,1111000000,종로구,1111012600,종로1가,273,종각,0,0
224,NODE,POINT(127.00221998730771 37.570839427545636),211274,1.0,,0,,,,,1111000000,종로구,1111016300,종로5가,266,종로5가,0,0
225,NODE,POINT(127.00167204751554 37.57080494000384),211275,1.0,,0,,,,,1111000000,종로구,1111016300,종로5가,266,종로5가,0,0
226,NODE,POINT(126.98608418079209 37.57652651813186),211276,1.0,,0,,,,,1111000000,종로구,1111013400,경운동,269,안국,0,0
227,NODE,POINT(126.97741376274321 37.57208162838412),211277,1.0,,0,,,,,1111000000,종로구,1111011900,세종로,274,광화문(세종문화회관),0,0
228,LINK,,0,,"LINESTRING(126.9911693278095 37.5725257295237,126.9910817909188 37.572526275551105)",49394,1000.0,211597.0,135572.0,7.733,1111000000,종로구,1111015300,돈의동,265,종로3가,0,0
229,LINK,,0,,"LINESTRING(126.99238253659918 37.57059431712033,126.99258125421412 37.57061752230799)",49244,1111.0,211585.0,211615.0,17.743,1111000000,종로구,1111015600,종로3가,265,종로3가,0,0
230,LINK,,0,,"LINESTRING(126.99116186895904 37.57265771067058,126.99104038125857 37.572655707708435)",26897,1000.0,211642.0,135567.0,10.734,1111000000,종로구,1111015300,돈의동,265,종로3가,0,0
231,LINK,,0,,"LINESTRING(126.99258125421412 37.57061752230799,126.9927820927281 37.570611925769676)",8918,1000.0,211615.0,135656.0,17.753,1111000000,종로구,1111015600,종로3가,265,종로3가,0,0
232,NODE,POINT(126.97321585505145 37.57564865645558),212631,1.0,,0,,,,,1111000000,종로구,1111010700,적선동,271,경복궁(정부서울청사),0,0
233,LINK,,0,,"LINESTRING(126.99969620374662 37.57076601775221,126.99980157077349 37.57077508474403)",264311,1000.0,212701.0,211794.0,9.363,1111000000,종로구,1111016100,종로4가,266,종로5가,0,0
234,LINK,,0,,"LINESTRING(127.00956606370545 37.57035884216377,127.00933734173553 37.57032576038782)",102497,1000.0,212646.0,212376.0,20.537,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
235,LINK,,0,,"LINESTRING(127.00173917151919 37.57081197881634,127.00174312956021 37.57067876388195)",273825,1000.0,211641.0,138176.0,14.789,1111000000,종로구,1111016300,종로5가,266,종로5가,0,0
236,LINK,,0,,"LINESTRING(127.00956606370545 37.57035884216377,127.00942352984275 37.57070404024433,127.0093195885097 37.5708790060882)",52151,1000.0,212646.0,212555.0,61.81,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
237,LINK,,0,,"LINESTRING(127.01047718163113 37.57165241043664,127.01045405939195 37.57175600025344,127.01063491211525 37.571789902668684)",29686,1000.0,4.0,153063.0,28.091,1111000000,종로구,1111017400,창신동,272,동대문,0,0
238,NODE,POINT(126.977503872108 37.57072118731253),212634,1.0,,0,,,,,1111000000,종로구,1111011900,세종로,274,광화문(세종문화회관),0,0
239,LINK,,0,,"LINESTRING(127.0093195885097 37.5708790060882,127.00912056425383 37.57080809287864,127.00892750229377 37.57091450076554,127.00872566188639 37.57096161215126)",17909,1000.0,212555.0,154041.0,58.59,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
240,NODE,POINT(126.95778367485569 37.57478908912011),213751,1.0,,0,,,,,1111000000,종로구,1111018700,무악동,152,독립문,0,0
241,LINK,,0,,"LINESTRING(127.00956606370545 37.57035884216377,127.00996763821652 37.57081415892967)",9730,1000.0,212646.0,212169.0,61.744,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
242,NODE,POINT(126.98612546537694 37.577128985009004),211278,1.0,,0,,,,,1111000000,종로구,1111014700,재동,269,안국,0,0
243,NODE,POINT(127.00823807608413 37.57126297602143),211279,1.0,,0,,,,,1111000000,종로구,1111016400,종로6가,272,동대문,0,0
244,NODE,POINT(126.983941537189 37.57038765787751),211280,1.0,,0,,,,,1111000000,종로구,1111013800,종로2가,273,종각,0,0
245,LINK,,0,,"LINESTRING(126.98254594981553 37.57041704913163,126.98273312421301 37.570237390467035)",241256,1000.0,211946.0,212790.0,25.904,1111000000,종로구,1111012600,종로1가,273,종각,0,0
246,NODE,POINT(126.95740009095871 37.574854797437844),213737,0.0,,0,,,,,1111000000,종로구,1141010900,현저동,152,독립문,0,0
247,LINK,,0,,"LINESTRING(126.98237046814589 37.570357644084154,126.98254594981553 37.57041704913163)",245829,1000.0,211271.0,211946.0,16.846,1111000000,종로구,1111012600,종로1가,273,종각,0,0
248,LINK,,0,,"LINESTRING(126.98584903504013 37.570202340698316,126.98584906769385 37.570029747382236,126.98608669556671 37.570029775626466)",254944,1000.0,212429.0,212375.0,40.149,1111000000,종로구,1111013800,종로2가,273,종각,0,0
249,LINK,,0,,"LINESTRING(126.98456290147026 37.57005559342213,126.98432527401249 37.57005319781874)",256916,1000.0,212079.0,211943.0,20.994,1111000000,종로구,1111013800,종로2가,273,종각,0,0
250,LINK,,0,,"LINESTRING(126.98455989793267 37.570216364888275,126.98456290147026 37.57005559342213)",231871,1000.0,212578.0,212079.0,17.846,1111000000,종로구,1111013800,종로2가,273,종각,0,0
251,LINK,,0,,"LINESTRING(126.98270162478514 37.56962187537021,126.98261142753643 37.56985908587345)",224783,1000.0,86843.0,212609.0,27.507,1111000000,종로구,1111012300,서린동,273,종각,0,0
252,LINK,,0,,"LINESTRING(126.98324996679368 37.570235100636765,126.98324686933992 37.57080253024977,126.98317524200836 37.57081607315802)",235268,1000.0,212085.0,211269.0,69.482,1111000000,종로구,1111013800,종로2가,273,종각,0,0
253,NODE,POINT(126.95751889193623 37.57496072205754),215502,0.0,,0,,,,,1111000000,종로구,1111018700,무악동,152,독립문,0,0
254,NODE,POINT(127.01063491211525 37.571789902668684),153063,1.0,,0,,,,,1111000000,종로구,1111017400,창신동,272,동대문,0,0
255,LINK,,0,,"LINESTRING(126.98254594981553 37.57041704913163,126.98287874505485 37.57082917994143)",237479,1000.0,211946.0,133576.0,54.375,1111000000,종로구,1111012700,공평동,273,종각,0,0
256,LINK,,0,,"LINESTRING(126.98456877631862 37.57037477361171,126.98480046456208 37.570374803668464)",239045,1000.0,212436.0,212626.0,20.468,1111000000,종로구,1111013800,종로2가,273,종각,0,0
257,LINK,,0,,"LINESTRING(126.98455989793267 37.570216364888275,126.98456877631862 37.57037477361171)",195772,1000.0,212578.0,212436.0,17.599,1111000000,종로구,1111013800,종로2가,273,종각,0,0
258,LINK,,0,,"LINESTRING(126.98245991294824 37.569974913773805,126.98261142753643 37.56985908587345)",178069,1000.0,212145.0,212609.0,18.559,1111000000,종로구,1111012300,서린동,273,종각,0,0
259,LINK,,0,,"LINESTRING(126.98273312421301 37.570237390467035,126.98324996679368 37.570235100636765)",199805,1000.0,212790.0,212085.0,45.66,1111000000,종로구,1111013500,관철동,273,종각,0,0
