,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
239,20253,R,전통시장,3130059,후암시장,11,,,,,3.0,,,,,,,,,,,,,,2.0
240,20253,R,전통시장,3130058,이촌종합시장,4,1.0,,,,,,,,,,,,,,,,,,
241,20253,R,전통시장,3130057,만리시장,2,,,,,1.0,,,,,,,1.0,,,,,,,
242,20253,R,전통시장,3130056,용산용문시장,20,,,,,2.0,,,,,,,1.0,,,,,,,6.0
243,20253,R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",6,1.0,,,,1.0,,,,,,,,,1.0,,,,,
244,20253,R,전통시장,3130054,황학동주방가구거리상점가,8,,,,,,,,,,,,,,1.0,,,,,
245,20253,R,전통시장,3130053,백학시장,23,1.0,,,,5.0,,,,,,,,,,,,,,1.0
246,20253,R,전통시장,3130052,서울중앙시장(신중앙시장),16,,2.0,,,1.0,,,,,,,,,3.0,,,,,1.0
247,20253,R,전통시장,3130051,동화동 골목형상점가,16,,,,,2.0,,,,,,,,,,,,,,
248,20253,R,전통시장,3130050,청평화시장,3,,,,,1.0,,,,,,,,,,,,,,
249,20253,R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,9,1.0,,,,2.0,,,,,,,,,1.0,,,,,1.0
250,20253,R,전통시장,3130048,동평화시장,2,,,,,,,,,,,,,,,,,,,1.0
251,20253,R,전통시장,3130047,테크노상가(엘리시움),5,,,,,,,,,,,,,,,,,,,
252,20253,R,전통시장,3130042,약수시장,12,,1.0,,,3.0,,,,,,,,,,,,,,1.0
253,20253,R,전통시장,3130038,"평화시장(통일상가, 동화상가)",22,,3.0,,,2.0,,,,,,,,1.0,,,,,,3.0
254,20253,R,전통시장,3130036,중부시장(신중부시장),18,,2.0,,,2.0,,,,,,,1.0,,1.0,,,,,2.0
255,20253,R,전통시장,3130035,방산종합시장(방산시장),19,,3.0,,,,,,,,,,1.0,,1.0,,,,,4.0
256,20253,R,전통시장,3130032,인현시장,1,,,,,,,,,,,,,,,,,,,
257,20253,R,전통시장,3130031,청계천공구상가,3,,,,,,,,,,,,,,,,,,,
258,20253,R,전통시장,3130025,삼익패션타운(남대문시장),10,,1.0,,,2.0,,,,,,,,,1.0,,,,,
259,20253,R,전통시장,3130024,남대문시장(자유상가),41,,4.0,,,6.0,,,,,,,2.0,,,,,,1.0,4.0
260,20253,R,전통시장,3130022,숭례문수입상가(남대문시장),3,1.0,2.0,,,,,,,,,,,,,,,,,
261,20253,R,전통시장,3130021,신설종합시장,1,,,,,,,,,,,,1.0,,,,,,,
262,20253,R,전통시장,3130020,동묘시장(동묘벼룩시장),5,1.0,,,,,,,,,,,,,1.0,,,,,
263,20253,R,전통시장,3130019,동대문상가D동,2,,1.0,,,,,,,,,,,,,,,,,
264,20253,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),12,,,,,1.0,,,,,,,,,1.0,,,,,1.0
265,20253,R,전통시장,3130017,동대문상가C동,1,,,,,,,,,,,,,,,,,,,1.0
266,20253,R,전통시장,3130015,창신골목시장,7,1.0,1.0,,,,,,,,,,,,,,,,,
267,20253,R,전통시장,3130014,동문시장,2,,,,,,,,,,,,1.0,,,,,,,
268,20253,R,전통시장,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",15,,4.0,,,2.0,,,,,,,3.0,,,,,,,1.0
269,20253,R,전통시장,3130011,충신시장,3,,,,,,,,,,,,,,,,,,,3.0
270,20253,R,전통시장,3130010,종로신진시장,11,,,,,1.0,,,,,,,,,,,,,,1.0
271,20253,R,전통시장,3130009,마전교지하쇼핑센터(구 한일상가),2,,,,,,,,,,,,1.0,,,,,,,1.0
272,20253,R,전통시장,3130007,광장시장(광장전통시장),25,1.0,3.0,,,7.0,,,,,,,,1.0,,,,,1.0,3.0
273,20253,R,전통시장,3130005,세운상가가동,1,,,,,,,,,,,,,,,,,,,
274,20253,R,전통시장,3130004,낙원시장(낙원지하시장(대일상가)),1,,,,,,,,,,,,,1.0,,,,,,
275,20253,R,전통시장,3130002,세종마을음식문화거리(금천교시장),21,,,,,3.0,,,,,,,,,,,,,,5.0
276,20253,R,전통시장,3130001,통인시장,3,,1.0,,,,,,,,,,,,,,,,,1.0
277,20253,D,발달상권,3120249,고덕역,60,1.0,5.0,,,17.0,,,,,,,,,,,,,,3.0
278,20253,D,발달상권,3120248,명일역,92,3.0,3.0,,,13.0,,,,,,,,,,,,,1.0,15.0
279,20253,D,발달상권,3120247,굽은다리역,54,1.0,5.0,,1.0,8.0,,,,,,,,1.0,,,,,1.0,4.0
280,20253,D,발달상권,3120246,길동역,131,1.0,8.0,,3.0,17.0,,,,,,,,,,,,,1.0,10.0
281,20253,D,발달상권,3120245,둔촌역,82,2.0,5.0,,,13.0,1.0,,,,1.0,,,,,,,,1.0,6.0
282,20253,D,발달상권,3120244,암사역,58,1.0,4.0,,,9.0,,,,,,,,,,,,,1.0,9.0
283,20253,D,발달상권,3120243,천호역,130,2.0,5.0,,2.0,16.0,,,,,,,,,1.0,,,,2.0,10.0
284,20253,D,발달상권,3120242,강동구청역,48,2.0,3.0,,2.0,3.0,,,,,,,,1.0,,,,,1.0,10.0
285,20253,D,발달상권,3120241,거여역,51,,3.0,,1.0,10.0,,,,,,,,,,,,,1.0,5.0
286,20253,D,발달상권,3120240,개롱역,41,,4.0,,,6.0,,,,,,,,,,,,,,2.0
287,20253,D,발달상권,3120239,오금역,24,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,5.0
288,20253,D,발달상권,3120238,방이역,45,1.0,3.0,,,8.0,,,,,,,,,,,,,1.0,3.0
289,20253,D,발달상권,3120237,경찰병원역,58,2.0,3.0,,4.0,9.0,2.0,,,,,,,,,,,,1.0,12.0
290,20253,D,발달상권,3120236,장지역(가든파이브),40,2.0,2.0,,,6.0,,,,,,,,1.0,,,,,1.0,8.0
291,20253,D,발달상권,3120235,문정역,57,,5.0,,1.0,10.0,,,,,,,,,,,,,1.0,
292,20253,D,발달상권,3120234,가락시장역,60,1.0,6.0,,,12.0,,,,,,,,,,,,,,3.0
293,20253,D,발달상권,3120233,몽촌토성역,34,,2.0,,,2.0,,1.0,,,,,,,,,,,,2.0
294,20253,D,발달상권,3120232,송파나루역,19,,1.0,,1.0,3.0,,,,,,,,,,,,,,5.0
295,20253,D,발달상권,3120231,가락시장,32,1.0,4.0,,,2.0,,,,,,,1.0,,,,,,2.0,9.0
296,20253,D,발달상권,3120230,송파사거리(송파역),60,,6.0,,,14.0,,,,,,,,,,,,,1.0,7.0
297,20253,D,발달상권,3120229,방이동먹자골목,50,1.0,1.0,,,3.0,,,,,,,,,,,,,,2.0
298,20253,D,발달상권,3120228,석촌역(석촌호수),82,,6.0,,3.0,13.0,,,,,,,,,,,,,2.0,10.0
299,20253,D,발달상권,3120227,잠실역,133,2.0,18.0,,1.0,23.0,,,,,,,,1.0,,,,,2.0,11.0
300,20253,D,발달상권,3120226,석촌고분역,48,,3.0,,1.0,5.0,,,,,,,,,,,,,1.0,6.0
301,20253,D,발달상권,3120225,잠실새내역(신천),178,5.0,11.0,,,28.0,,,,,,,,,,,,,1.0,5.0
302,20253,D,발달상권,3120224,수서역,41,,3.0,,,9.0,,,,,,,,,,,,,2.0,6.0
303,20253,D,발달상권,3120223,휘문고교사거리,12,,,,,1.0,,,,,,,,,,,,,,7.0
304,20253,D,발달상권,3120222,삼성역,86,3.0,15.0,,1.0,7.0,,,,,,1.0,,,,,,,1.0,19.0
305,20253,D,발달상권,3120221,봉은사역,34,2.0,6.0,,,1.0,,,,,,,,,,,,,1.0,8.0
306,20253,D,발달상권,3120220,대치역,79,2.0,8.0,,,11.0,,1.0,,,,,,,,,,,,7.0
307,20253,D,발달상권,3120219,은마아파트,58,,6.0,1.0,,11.0,,,,,,,,,,,,,,6.0
308,20253,D,발달상권,3120218,코엑스,24,,6.0,,,3.0,,,,,,,,1.0,,,,,,4.0
309,20253,D,발달상권,3120217,대치사거리,11,,2.0,,,1.0,,,,,,,,,,,,,,5.0
310,20253,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),31,,4.0,,1.0,4.0,,,,,,,,,,,,,,6.0
311,20253,D,발달상권,3120215,포스코사거리,95,,17.0,,,8.0,,,,,,,,,,,,,,9.0
312,20253,D,발달상권,3120214,영동대교남단교차로,12,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0
313,20253,D,발달상권,3120213,삼성중앙역,45,2.0,3.0,,,4.0,1.0,,,,,,,,,,,,1.0,6.0
314,20253,D,발달상권,3120212,한티역,65,1.0,6.0,,,10.0,,,,,,1.0,,,,,,,1.0,4.0
315,20253,D,발달상권,3120211,도성초등학교,28,,1.0,,1.0,5.0,,,,,1.0,,,,,,,,,4.0
316,20253,D,발달상권,3120210,선릉역,152,1.0,11.0,,1.0,13.0,,,,,,,,,,,,,2.0,9.0
317,20253,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",75,4.0,5.0,,2.0,9.0,1.0,,,,,,,,,,,,,6.0
318,20253,D,발달상권,3120208,청담사거리(청담동명품거리),95,5.0,7.0,,,7.0,,,,,1.0,,,,,,,,,8.0
319,20253,D,발달상권,3120207,선정릉역,73,4.0,4.0,,1.0,8.0,,,,,1.0,,,,,,,,2.0,14.0
320,20253,D,발달상권,3120206,개나리아파트,45,2.0,4.0,,2.0,5.0,,,,,,,,,,,,,,9.0
321,20253,D,발달상권,3120205,매봉역,22,1.0,1.0,,,2.0,,,,,,,,,,,,,,10.0
322,20253,D,발달상권,3120204,르네상스호텔사거리,30,1.0,7.0,,,2.0,,,,,,,,,1.0,,,,,3.0
323,20253,D,발달상권,3120203,강남구청역,88,2.0,5.0,,,13.0,,,,,,,,,,,,,2.0,8.0
324,20253,D,발달상권,3120202,압구정로데오역(압구정로데오),77,1.0,4.0,,,8.0,,,,,,2.0,,,,,,,1.0,3.0
325,20253,D,발달상권,3120201,도곡1동,36,,5.0,,1.0,3.0,,,,,,,,,,,,,,8.0
326,20253,D,발달상권,3120200,학동사거리,81,1.0,4.0,,,6.0,,,,,,,,1.0,,,,,,4.0
327,20253,D,발달상권,3120199,경복아파트교차로,11,,1.0,,,1.0,,,,,,,,,,,,,,4.0
328,20253,D,발달상권,3120198,구역삼세무서,37,2.0,3.0,,,5.0,,,,,,,,,,,,,,7.0
329,20253,D,발달상권,3120197,역삼역,172,2.0,25.0,,1.0,20.0,,,,,,,,,,,,,1.0,7.0
330,20253,D,발달상권,3120196,서울세관,38,4.0,5.0,,2.0,3.0,,,,,,,,,,,,,,10.0
331,20253,D,발달상권,3120195,성수대교남단,51,,8.0,,3.0,4.0,,,,,,,,,,,,,,2.0
332,20253,D,발달상권,3120194,언주역(차병원),67,1.0,3.0,1.0,3.0,7.0,,,,,,,,,,,,,1.0,7.0
333,20253,D,발달상권,3120193,도산공원교차로,22,,4.0,,2.0,2.0,,,,,,,,2.0,,,,,,3.0
334,20253,D,발달상권,3120192,뱅뱅사거리,85,2.0,13.0,,1.0,14.0,1.0,,,,,,,,1.0,,,,,15.0
335,20253,D,발달상권,3120191,학동역,68,4.0,6.0,,1.0,8.0,,,,,,,,1.0,,,,,1.0,7.0
336,20253,D,발달상권,3120190,강남을지병원,75,,3.0,,1.0,6.0,,,,,,,,2.0,,,,,,10.0
337,20253,D,발달상권,3120189,강남역,389,7.0,24.0,,,52.0,,,,,,,,4.0,,,,,2.0,36.0
338,20253,D,발달상권,3120188,압구정역,215,,14.0,,1.0,36.0,,,,,,1.0,,2.0,,,,,1.0,6.0
339,20253,D,발달상권,3120187,신논현역,156,3.0,7.0,,1.0,23.0,,,,,,,,,,,,,1.0,12.0
340,20253,D,발달상권,3120186,가로수길,44,2.0,4.0,,,2.0,,,,,,,,1.0,,,,,,3.0
341,20253,D,발달상권,3120185,논현역,107,1.0,7.0,,,12.0,,,,,,,1.0,1.0,,,,,1.0,9.0
342,20253,D,발달상권,3120184,포이사거리(삼호물산),70,1.0,9.0,,,6.0,,,,,,,,,,,,,,20.0
343,20253,D,발달상권,3120183,양재천카페거리,5,,1.0,,,,,,,,,,,,,,,,,2.0
344,20253,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",26,2.0,1.0,,,3.0,,,,,,,,,,,,,,8.0
345,20253,D,발달상권,3120181,교육개발원입구사거리,20,3.0,2.0,,,,,,,,,,,,,,,,,11.0
346,20253,D,발달상권,3120180,양재화물트럭터미널앞,9,,2.0,,,,,,,,,,,,,,,,,3.0
347,20253,D,발달상권,3120179,양재역,122,2.0,12.0,,1.0,16.0,,,,,,,,,,,,,2.0,15.0
348,20253,D,발달상권,3120178,신사역,174,2.0,7.0,,1.0,21.0,,,,,,,,4.0,,,,,1.0,8.0
349,20253,D,발달상권,3120177,신논현역 1번,8,2.0,,,,1.0,,,,,,,,,,,,,,3.0
350,20253,D,발달상권,3120176,논현역 4번,7,1.0,,,,,,,,,,,,,,,,,,
351,20253,D,발달상권,3120175,남부터미널역,79,2.0,7.0,,2.0,9.0,,,,,,,,,,,,1.0,1.0,14.0
352,20253,D,발달상권,3120174,논현역 5번,2,,,,,,,,,,,,,,,,,,,
353,20253,D,발달상권,3120173,교대역(법원.검찰청),176,1.0,13.0,,2.0,18.0,,,,,,,,,,,,,2.0,21.0
354,20253,D,발달상권,3120172,교대입구교차로,66,1.0,7.0,,,6.0,,,,,2.0,,,,,,,,,14.0
355,20253,D,발달상권,3120171,서초3동사거리,40,5.0,2.0,,,3.0,,,,,,,,,,,,,,12.0
356,20253,D,발달상권,3120170,삼호가든사거리,46,2.0,4.0,,,8.0,,,,,,,,,,,,,,9.0
357,20253,D,발달상권,3120169,서초역,54,5.0,8.0,,,6.0,,,,,,,,,,,,,1.0,7.0
358,20253,D,발달상권,3120168,서울고교교차로,15,1.0,2.0,,,2.0,,,,,,,,,,,,,,5.0
359,20253,D,발달상권,3120167,고속터미널(고속터미널역),93,1.0,8.0,,,13.0,,,,,,,,1.0,,,,,3.0,14.0
360,20253,D,발달상권,3120166,방배역,91,5.0,4.0,,,12.0,,,,,5.0,,,,,,,,1.0,16.0
361,20253,D,발달상권,3120165,서래마을카페거리(서래마을),35,1.0,5.0,,,2.0,,,,,,,,,,,,,,10.0
362,20253,D,발달상권,3120164,내방역,78,2.0,6.0,,1.0,5.0,,,,,3.0,,,,,,,,1.0,18.0
363,20253,D,발달상권,3120163,사당역 11번(사당역먹자골목),3,1.0,,,,,,,,,,,,,,,,,,
364,20253,D,발달상권,3120162,방배동카페골목,22,,,,,3.0,,,,,,,,,,,,,,5.0
365,20253,D,발달상권,3120161,방배동가구거리(사당동가구거리),9,,,,,1.0,,,,,,,,,,,,,,2.0
366,20253,D,발달상권,3120160,사당역(사당),82,2.0,4.0,,,6.0,,,,,1.0,,,,,,,,2.0,9.0
367,20253,D,발달상권,3120159,서울대입구역,108,1.0,6.0,,2.0,13.0,,,,,,,,1.0,2.0,,,,1.0,9.0
368,20253,D,발달상권,3120158,녹두거리(대학동),42,1.0,2.0,,,9.0,,,,,,,,,,,,,,10.0
369,20253,D,발달상권,3120157,신림역(신림),147,,4.0,,1.0,18.0,,,,,,,,1.0,2.0,,,,1.0,9.0
370,20253,D,발달상권,3120156,"총신대입구역(이수, 총신대)",149,2.0,7.0,,2.0,18.0,,,,,,,,1.0,2.0,,,,2.0,18.0
371,20253,D,발달상권,3120155,총신대학교,8,,,,,,,,,,,,,,,,,,,6.0
372,20253,D,발달상권,3120154,장승배기역,56,3.0,2.0,,,7.0,,,,,,,1.0,,1.0,,,,1.0,13.0
373,20253,D,발달상권,3120153,노량진역(노량진),71,2.0,6.0,,,10.0,,,,,,,,,2.0,,,,2.0,20.0
374,20253,D,발달상권,3120152,신대방삼거리역,65,,2.0,,,9.0,,,,,,,,,,,,,1.0,13.0
375,20253,D,발달상권,3120151,보라매공원,43,1.0,6.0,,,11.0,,,,,,,,,,,,,,10.0
376,20253,D,발달상권,3120150,63빌딩,7,1.0,3.0,,,1.0,,,,,,,,,,,,,,
377,20253,D,발달상권,3120149,여의도역(여의도),174,5.0,41.0,,,26.0,,,,,,,,1.0,,,,,2.0,16.0
378,20253,D,발달상권,3120148,국회의사당역(국회의사당),76,2.0,16.0,,,5.0,,,,,,,,,,,,,1.0,10.0
379,20253,D,발달상권,3120147,보라매역,50,3.0,1.0,,1.0,6.0,,,,,,,,,,,,,1.0,14.0
380,20253,D,발달상권,3120146,한강성심병원,15,1.0,3.0,,,4.0,,,,,,,,,,,,,,4.0
381,20253,D,발달상권,3120145,영등포역(영등포),206,4.0,11.0,1.0,2.0,27.0,,,,,1.0,,,1.0,8.0,,,,,21.0
382,20253,D,발달상권,3120144,영중로,22,,2.0,,,2.0,,,,,,,,,,,,,,1.0
383,20253,D,발달상권,3120143,당산역,72,1.0,2.0,,,9.0,,,,,,,,,,,,,2.0,8.0
384,20253,D,발달상권,3120142,대림역,56,2.0,5.0,1.0,,9.0,,,,,,,,,,,,,2.0,11.0
385,20253,D,발달상권,3120141,영등포청과시장교차로,13,,,,,1.0,,,,,,,,,4.0,,,,,1.0
386,20253,D,발달상권,3120140,문래동주민센터,14,1.0,2.0,,,1.0,,,,,,,,,,,,,,3.0
387,20253,D,발달상권,3120139,대림3동사거리,46,1.0,4.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,20.0
388,20253,D,발달상권,3120138,당산2동(영등포우체국),23,3.0,2.0,,,3.0,1.0,,,,,,,,,,,,,6.0
389,20253,D,발달상권,3120137,문래역(문래로데오거리),14,,,,,4.0,,,,,,,,,,,,,1.0,
390,20253,D,발달상권,3120136,영등포구청역,51,3.0,3.0,,1.0,5.0,1.0,,,,,,,,2.0,,,,,7.0
391,20253,D,발달상권,3120135,양평역,5,,,,,,,,,,,,,,,,,,,2.0
392,20253,D,발달상권,3120134,구로전화국,40,,1.0,,,8.0,1.0,,,,,,,,,,,,,11.0
393,20253,D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),30,2.0,2.0,,,4.0,,,,,,,,,,,,,,6.0
394,20253,D,발달상권,3120132,독산동,109,2.0,7.0,,2.0,11.0,,,,,,,,1.0,1.0,,,,,39.0
395,20253,D,발달상권,3120131,가산디지털단지,223,7.0,25.0,,,16.0,,,,,,,,1.0,3.0,,,,2.0,85.0
396,20253,D,발달상권,3120130,구로디지털단지역,52,,1.0,,,7.0,,,,,,,,,1.0,,,,1.0,13.0
397,20253,D,발달상권,3120129,구로디지털단지,85,5.0,16.0,,,6.0,,,,,,,,,,,,,,21.0
398,20253,D,발달상권,3120128,신도림역,66,1.0,4.0,,1.0,10.0,,,,,,,,2.0,,,,,2.0,14.0
399,20253,D,발달상권,3120127,구로구청,24,1.0,3.0,,,2.0,,,,,,,,,,,,,,11.0
400,20253,D,발달상권,3120126,디지털단지오거리,11,,,,,2.0,,,,,,,,,6.0,,,,,1.0
401,20253,D,발달상권,3120125,구로역,72,2.0,8.0,,1.0,8.0,,,,1.0,,1.0,8.0,1.0,1.0,,,,1.0,19.0
402,20253,D,발달상권,3120124,개봉동 현대아파트,69,4.0,2.0,,,9.0,1.0,,,,,,1.0,,,,,,,15.0
403,20253,D,발달상권,3120123,오류동역,64,1.0,4.0,,,8.0,,,,,,,,,,,,,1.0,12.0
404,20253,D,발달상권,3120122,강서구청,66,2.0,5.0,,,6.0,,,,,1.0,,,,,,,,,16.0
405,20253,D,발달상권,3120121,까치산역,42,,1.0,,,5.0,1.0,,,,,,,,,,,,1.0,8.0
406,20253,D,발달상권,3120120,화곡역,90,,3.0,,1.0,14.0,,,,,,,,1.0,,,,,1.0,15.0
407,20253,D,발달상권,3120119,발산역(마곡),108,,7.0,,1.0,15.0,,,,,,,,1.0,1.0,,,,1.0,18.0
408,20253,D,발달상권,3120118,마곡역(마곡),36,,6.0,,,7.0,,,,,,,,,,,,,1.0,10.0
409,20253,D,발달상권,3120117,강서농산물도매시장,14,,1.0,,,,,,,,,,1.0,,,,,,,10.0
410,20253,D,발달상권,3120116,송정역,23,,2.0,,,3.0,,,,,,,,,,,,,,6.0
411,20253,D,발달상권,3120115,김포공항역(김포공항),20,,,,,2.0,,,,,,,,1.0,,4.0,,,3.0,5.0
412,20253,D,발달상권,3120114,목동신시가지,89,9.0,13.0,,,13.0,,,,,,,,2.0,,,,,,6.0
413,20253,D,발달상권,3120113,오목교역,69,1.0,5.0,,,8.0,,,,,,,,,,,,,1.0,6.0
414,20253,D,발달상권,3120112,등촌역,49,1.0,5.0,,,6.0,1.0,,,,,,,,,,,,1.0,6.0
415,20253,D,발달상권,3120111,목동사거리,42,1.0,1.0,,,9.0,,,,,,,,,,,,,,5.0
416,20253,D,발달상권,3120110,목동역 8번출구,75,,6.0,,,8.0,,,,,,,,,,,,,,8.0
417,20253,D,발달상권,3120109,서울남부지방법원,35,1.0,1.0,,,4.0,,,,,,,,,,,,,,7.0
418,20253,D,발달상권,3120108,신정네거리역,66,1.0,3.0,,1.0,10.0,,,,,,,,,,,,,1.0,14.0
419,20253,D,발달상권,3120107,공덕역(공덕오거리),93,2.0,10.0,,,14.0,,,,,,,,,,,,,1.0,17.0
420,20253,D,발달상권,3120106,마포역,46,1.0,9.0,,1.0,7.0,,,,,,,,,,,,,1.0,10.0
421,20253,D,발달상권,3120105,상수역(홍대),28,2.0,1.0,,,2.0,,,,,3.0,,,,,,,,1.0,10.0
422,20253,D,발달상권,3120104,연남동(홍대),70,1.0,4.0,,,4.0,1.0,,,,1.0,,,2.0,1.0,,,,,21.0
423,20253,D,발달상권,3120103,홍대입구역(홍대),97,3.0,6.0,,,9.0,,,,,,,,1.0,,,,,4.0,20.0
424,20253,D,발달상권,3120102,서교동(홍대),51,2.0,6.0,,,1.0,1.0,,,,,,,,,,,,,17.0
425,20253,D,발달상권,3120101,합정역,81,4.0,6.0,,,12.0,,,,,,,,1.0,,,,,2.0,15.0
426,20253,D,발달상권,3120100,망원역,40,,3.0,,,6.0,,,,,,,,,,,,,1.0,5.0
427,20253,D,발달상권,3120099,월드컵경기장역(월드컵경기장),17,,,,,1.0,,,,,,,,1.0,,,,,1.0,7.0
428,20253,D,발달상권,3120098,DMC(디지털미디어시티),79,3.0,9.0,,,10.0,,,,,,,,,,,,,,21.0
429,20253,D,발달상권,3120097,충정로역,27,1.0,3.0,,,1.0,,,,,,,,,,,,,2.0,11.0
430,20253,D,발달상권,3120096,"이화여대(이대역, 이대)",80,3.0,3.0,,,9.0,,,,,1.0,,,1.0,1.0,,,,1.0,18.0
431,20253,D,발달상권,3120095,홍제역,100,4.0,2.0,,1.0,20.0,,,,,,,,,3.0,,,,1.0,15.0
432,20253,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",199,3.0,6.0,,,24.0,,,,,,1.0,,,5.0,,,,1.0,26.0
433,20253,D,발달상권,3120093,연희동,37,,4.0,,,7.0,,,,,,,,,,,,,,11.0
434,20253,D,발달상권,3120092,불광역,38,,1.0,,1.0,5.0,,,,,,,,,,,,,,7.0
435,20253,D,발달상권,3120091,본서부병원,57,1.0,2.0,,1.0,14.0,,,,,,,,,,,,,,6.0
436,20253,D,발달상권,3120090,연신내역,99,,5.0,,,13.0,,,,,,,,1.0,,,,,2.0,14.0
437,20253,D,발달상권,3120089,구파발역,38,,4.0,,,6.0,,,,,,,,1.0,,,,,,6.0
438,20253,D,발달상권,3120088,구산역,36,,1.0,,,5.0,,,,,,,,,,,,,1.0,6.0
439,20253,D,발달상권,3120087,응암역,22,1.0,,,,1.0,,,,,,,,,,,,,1.0,4.0
440,20253,D,발달상권,3120086,태릉입구역,24,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,4.0
441,20253,D,발달상권,3120085,은행사거리,50,,4.0,,,10.0,,,,,,,,,,,,,,6.0
442,20253,D,발달상권,3120084,공릉역,31,1.0,1.0,,,3.0,,,,,1.0,,,,,,,,1.0,7.0
443,20253,D,발달상권,3120083,등나무근린공원,36,1.0,2.0,,,5.0,,,,,,,,2.0,,,,,,10.0
444,20253,D,발달상권,3120082,상계백병원,23,1.0,1.0,,,5.0,,,,,,,,,,,,,,4.0
445,20253,D,발달상권,3120081,노원역,218,2.0,9.0,,2.0,30.0,,,,,,,,2.0,,,,,2.0,26.0
446,20253,D,발달상권,3120080,마들역,51,,6.0,,,9.0,,,,,,,,,,,,,1.0,4.0
447,20253,D,발달상권,3120079,창동역,63,4.0,3.0,,,8.0,,,,,,,,,,,,,,11.0
448,20253,D,발달상권,3120078,미아사거리역,58,1.0,1.0,,1.0,5.0,,,,,,1.0,,1.0,,,,,,11.0
449,20253,D,발달상권,3120077,미아역,55,,3.0,,1.0,9.0,,,,,,,,,,,,,1.0,6.0
450,20253,D,발달상권,3120076,수유역,190,3.0,8.0,1.0,1.0,22.0,,,,,,,,1.0,,,,,1.0,29.0
451,20253,D,발달상권,3120075,월곡역,33,1.0,1.0,,,8.0,,,,,,,,,,,,,1.0,6.0
452,20253,D,발달상권,3120074,안암역,11,,,,,3.0,,,,,,,,,,,,,,4.0
453,20253,D,발달상권,3120073,미아사거리,34,3.0,,,3.0,6.0,,,,,,,,,,,,,,6.0
454,20253,D,발달상권,3120072,성신여대,96,,5.0,,1.0,11.0,,,,,2.0,,,1.0,,,,,1.0,9.0
455,20253,D,발달상권,3120071,성북구청,14,,,,,2.0,,,,,1.0,,,,,,,,,4.0
456,20253,D,발달상권,3120070,한성대입구역,49,,3.0,,,8.0,,,,,,,,,,,,,1.0,8.0
457,20253,D,발달상권,3120069,상봉역,80,2.0,2.0,,1.0,8.0,,,,,,,,1.0,,,,,3.0,6.0
458,20253,D,발달상권,3120068,사가정역,37,1.0,1.0,,1.0,6.0,,,,,,,,,,,,,1.0,4.0
459,20253,D,발달상권,3120067,장안동사거리,96,1.0,3.0,,3.0,14.0,,,,,,,,1.0,1.0,,,,,17.0
460,20253,D,발달상권,3120066,장한평역(장한평),96,1.0,9.0,,3.0,12.0,1.0,,,,,,1.0,,,,,,1.0,22.0
461,20253,D,발달상권,3120065,회기역,38,,,,,3.0,,,,,,,,,,,,,3.0,12.0
462,20253,D,발달상권,3120064,경희대학교(경희대),14,,1.0,,,5.0,,,,,,,,,,,,,,3.0
463,20253,D,발달상권,3120063,청량리역(청량리),82,3.0,4.0,1.0,,11.0,,,,,,,,1.0,1.0,,,,2.0,16.0
464,20253,D,발달상권,3120062,신설동역,86,4.0,6.0,,3.0,4.0,,,,,,,1.0,,,,,,3.0,13.0
465,20253,D,발달상권,3120061,올림픽대교북단,31,,2.0,,,7.0,,,,,,,,,,,,,,2.0
466,20253,D,발달상권,3120060,강변역(테크노마트),32,1.0,3.0,,,6.0,,,,,,,,1.0,,,,1.0,1.0,5.0
467,20253,D,발달상권,3120059,구삼강변맛길,25,2.0,1.0,,,3.0,,,,,,,1.0,,,,,,,6.0
468,20253,D,발달상권,3120058,구의사거리,26,,2.0,,,4.0,1.0,,,,,,,,,,,,,5.0
469,20253,D,발달상권,3120057,아차산역,66,1.0,1.0,,,8.0,,,,,,,,,,,,,1.0,17.0
470,20253,D,발달상권,3120056,구의역,53,,4.0,1.0,,7.0,,,,,,,,,,,,,1.0,7.0
471,20253,D,발달상권,3120055,군자역,95,2.0,6.0,,1.0,12.0,,,,,,,,1.0,,,,,2.0,14.0
472,20253,D,발달상권,3120054,어린이대공원역,43,1.0,1.0,,,4.0,,,,,,,,,,,,,,7.0
473,20253,D,발달상권,3120053,건대입구역(건대),92,1.0,5.0,,,14.0,,,,,,1.0,,1.0,,,,,2.0,7.0
